3168,3168,Raymond's Hotel,Y,Y,Y
3169,3169,Donna's Hotel,N,Y,Y
3170,3170,Roderick's Hotel,Y,N,Y
3171,3171,Mary's Hotel,Y,Y,Y
3172,3172,Frances's Hotel,N,N,Y
3173,3173,Mae's Hotel,N,N,Y
3174,3174,Diana's Hotel,Y,Y,Y
3175,3175,Wendy's Hotel,N,N,Y
3176,3176,Naomi's Hotel,Y,N,Y
3177,3177,Donald's Hotel,Y,N,Y
3178,3178,Evelyn's Hotel,N,N,Y
3179,3179,Barbara's Hotel,Y,Y,N
3180,3180,Mary's Hotel,Y,N,Y
3181,3181,Maria's Hotel,N,Y,Y
3182,3182,Robert's Hotel,N,N,N
3183,3183,Micah's Hotel,N,N,Y
3184,3184,Johnathan's Hotel,Y,N,Y
3185,3185,Paul's Hotel,Y,N,N
3186,3186,William's Hotel,Y,Y,N
3187,3187,Stacy's Hotel,N,Y,Y
3188,3188,Eddie's Hotel,Y,N,Y
3189,3189,Cathy's Hotel,N,Y,N
3190,3190,Daniel's Hotel,Y,Y,N
3191,3191,Louie's Hotel,Y,Y,Y
3192,3192,Mildred's Hotel,Y,N,N
3193,3193,Kendrick's Hotel,N,Y,Y
3194,3194,Rae's Hotel,N,N,Y
3195,3195,Scott's Hotel,Y,N,N
3196,3196,Randall's Hotel,N,Y,N
3197,3197,Jose's Hotel,N,Y,Y
3198,3198,Joshua's Hotel,N,Y,N
3199,3199,Maryam's Hotel,Y,N,Y
3200,3200,James's Hotel,Y,N,Y
3201,3201,Thomas's Hotel,N,Y,Y
3202,3202,Richard's Hotel,N,N,Y
3203,3203,Melissa's Hotel,Y,Y,N
3204,3204,Brenda's Hotel,N,N,N
3205,3205,Thomas's Hotel,Y,N,N
3206,3206,Demetria's Hotel,Y,Y,N
3207,3207,Arron's Hotel,N,N,N
3208,3208,David's Hotel,N,Y,N
3209,3209,Jessica's Hotel,Y,Y,N
3210,3210,Jason's Hotel,Y,N,N
3211,3211,Daniel's Hotel,N,N,N
3212,3212,Marcella's Hotel,N,N,N
3213,3213,Charles's Hotel,N,Y,Y
3214,3214,Philip's Hotel,Y,Y,N
3215,3215,Minnie's Hotel,N,N,Y
3216,3216,Karla's Hotel,N,N,N
3217,3217,Anita's Hotel,N,Y,N
3218,3218,Starr's Hotel,Y,N,N
3219,3219,Jeanne's Hotel,Y,Y,Y
3220,3220,Juan's Hotel,Y,N,Y
3221,3221,Barbara's Hotel,Y,Y,N
3222,3222,Cindy's Hotel,N,N,Y
3223,3223,Patrick's Hotel,N,N,Y
3224,3224,Walter's Hotel,N,Y,N
3225,3225,Maria's Hotel,Y,Y,Y
3226,3226,Charlene's Hotel,Y,Y,Y
3227,3227,Janet's Hotel,N,N,Y
3228,3228,Sharon's Hotel,Y,N,Y
3229,3229,Samuel's Hotel,N,Y,Y
3230,3230,Concetta's Hotel,Y,Y,N
3231,3231,Micah's Hotel,N,Y,Y
3232,3232,Anthony's Hotel,Y,Y,N
3233,3233,Dorothy's Hotel,Y,Y,Y
3234,3234,Kirk's Hotel,Y,Y,Y
3235,3235,Marty's Hotel,Y,N,N
3236,3236,Virginia's Hotel,Y,Y,Y
3237,3237,Celia's Hotel,N,Y,Y
3238,3238,Kimberly's Hotel,N,N,N
3239,3239,Ellen's Hotel,Y,Y,N
3240,3240,Maria's Hotel,Y,Y,N
3241,3241,William's Hotel,N,Y,N
3242,3242,Johnie's Hotel,Y,Y,Y
3243,3243,Gary's Hotel,N,Y,N
3244,3244,Renda's Hotel,N,N,Y
3245,3245,Portia's Hotel,N,Y,Y
3246,3246,Annie's Hotel,Y,N,Y
3247,3247,Helen's Hotel,Y,Y,Y
3248,3248,Brian's Hotel,Y,Y,N
3249,3249,Sherri's Hotel,N,N,N
3250,3250,Theresa's Hotel,N,N,N
3251,3251,Angela's Hotel,Y,N,N
3252,3252,Maureen's Hotel,Y,Y,Y
3253,3253,Kevin's Hotel,N,Y,Y
3254,3254,Donnie's Hotel,N,Y,N
3255,3255,Ellen's Hotel,N,Y,N
3256,3256,Joi's Hotel,Y,Y,N
3257,3257,Donald's Hotel,N,N,Y
3258,3258,Donna's Hotel,N,Y,N
3259,3259,Jessica's Hotel,Y,Y,Y
3260,3260,Juan's Hotel,N,Y,Y
3261,3261,Cynthia's Hotel,N,N,N
3262,3262,Joseph's Hotel,N,N,N
3263,3263,Rebecca's Hotel,N,Y,N
3264,3264,Edna's Hotel,N,N,Y
3265,3265,Frank's Hotel,N,N,N
3266,3266,Josephine's Hotel,N,Y,N
3267,3267,Joe's Hotel,N,Y,N
3268,3268,Sue's Hotel,N,N,Y
3269,3269,Cindy's Hotel,Y,Y,Y
3270,3270,Randy's Hotel,Y,Y,Y
3271,3271,Larhonda's Hotel,N,N,N
3272,3272,Maxine's Hotel,N,Y,N
3273,3273,Carter's Hotel,N,N,Y
3274,3274,John's Hotel,N,Y,Y
3275,3275,Adrienne's Hotel,Y,Y,N
3276,3276,Dennis's Hotel,Y,Y,N
3277,3277,John's Hotel,N,Y,N
3278,3278,Jonathan's Hotel,Y,N,N
3279,3279,Connie's Hotel,Y,Y,Y
3280,3280,Kurt's Hotel,N,N,Y
3281,3281,Frank's Hotel,N,N,Y
3282,3282,Willie's Hotel,Y,Y,N
3283,3283,Jake's Hotel,Y,Y,N
3284,3284,Henry's Hotel,Y,Y,N
3285,3285,Irene's Hotel,N,Y,Y
3286,3286,Adam's Hotel,Y,N,Y
3287,3287,Timothy's Hotel,Y,Y,Y
3288,3288,Shawn's Hotel,N,N,Y
3289,3289,Kimberly's Hotel,N,Y,Y
3290,3290,Stacie's Hotel,N,N,N
3291,3291,William's Hotel,N,N,N
3292,3292,Ashley's Hotel,N,Y,Y
3293,3293,Wilma's Hotel,N,N,Y
3294,3294,Michelle's Hotel,N,N,N
3295,3295,Mary's Hotel,Y,N,Y
3296,3296,Jeffrey's Hotel,Y,N,N
3297,3297,Elma's Hotel,Y,Y,N
3298,3298,Christopher's Hotel,Y,Y,Y
3299,3299,Norman's Hotel,N,N,N
3300,3300,David's Hotel,Y,N,N
3301,3301,Roberto's Hotel,Y,Y,N
3302,3302,Kattie's Hotel,N,Y,Y
3303,3303,Mike's Hotel,Y,Y,N
3304,3304,Edward's Hotel,N,Y,N
3305,3305,Aurora's Hotel,N,N,Y
3306,3306,Tom's Hotel,N,Y,Y
3307,3307,James's Hotel,Y,Y,Y
3308,3308,Bessie's Hotel,Y,N,N
3309,3309,Pamela's Hotel,N,N,N
3310,3310,Sarah's Hotel,Y,Y,N
3311,3311,Fred's Hotel,Y,Y,Y
3312,3312,Ernestine's Hotel,Y,N,Y
3313,3313,Edwin's Hotel,Y,Y,Y
3314,3314,Alan's Hotel,N,N,N
3315,3315,Katrina's Hotel,Y,Y,N
3316,3316,Jean's Hotel,N,N,N
3317,3317,Paula's Hotel,N,Y,N
3318,3318,Allen's Hotel,N,Y,N
3319,3319,Donald's Hotel,N,N,Y
3320,3320,Frank's Hotel,Y,N,Y
3321,3321,Mary's Hotel,Y,Y,N
3322,3322,James's Hotel,N,N,Y
3323,3323,Scott's Hotel,N,N,Y
3324,3324,Gregory's Hotel,Y,N,Y
3325,3325,Michael's Hotel,N,Y,Y
3326,3326,Kaitlyn's Hotel,N,Y,Y
3327,3327,Jerry's Hotel,Y,Y,Y
3328,3328,Victoria's Hotel,N,Y,N
3329,3329,Florence's Hotel,N,N,N
3330,3330,Jeffrey's Hotel,N,N,Y
3331,3331,Kay's Hotel,N,Y,Y
3332,3332,Alberta's Hotel,N,Y,N
3333,3333,Henry's Hotel,Y,Y,N
3334,3334,Casey's Hotel,N,Y,Y
3335,3335,Shannon's Hotel,N,Y,Y
3336,3336,Andrea's Hotel,N,Y,N
3337,3337,Bradley's Hotel,Y,Y,N
3338,3338,Omar's Hotel,Y,Y,N
3339,3339,Jorge's Hotel,Y,N,N
3340,3340,Sandra's Hotel,Y,Y,N
3341,3341,Jean's Hotel,Y,Y,Y
3342,3342,Rosa's Hotel,Y,N,Y
3343,3343,Thomas's Hotel,N,Y,Y
3344,3344,Ruth's Hotel,N,Y,Y
3345,3345,Beatrice's Hotel,Y,Y,N
3346,3346,Eliza's Hotel,N,N,Y
3347,3347,Donald's Hotel,N,N,N
3348,3348,Dottie's Hotel,N,Y,N
3349,3349,Victor's Hotel,Y,N,N
3350,3350,Megan's Hotel,N,N,N
3351,3351,John's Hotel,Y,Y,Y
3352,3352,Pamela's Hotel,N,N,N
3353,3353,Janet's Hotel,Y,N,N
3354,3354,Donald's Hotel,N,Y,Y
3355,3355,Sidney's Hotel,Y,Y,N
3356,3356,Charlene's Hotel,N,N,Y
3357,3357,Angela's Hotel,Y,Y,N
3358,3358,Clifford's Hotel,N,N,Y
3359,3359,Patrick's Hotel,Y,Y,N
3360,3360,Jose's Hotel,N,Y,Y
3361,3361,Cindy's Hotel,Y,Y,N
3362,3362,Renee's Hotel,N,N,Y
3363,3363,Gary's Hotel,N,N,N
3364,3364,Ruth's Hotel,N,Y,N
3365,3365,Jessica's Hotel,N,N,Y
3366,3366,Thomas's Hotel,N,N,Y
3367,3367,Beverly's Hotel,N,N,N
3368,3368,Beulah's Hotel,N,N,Y
3369,3369,Julia's Hotel,N,Y,Y
3370,3370,Vera's Hotel,N,N,Y
3371,3371,Joshua's Hotel,N,N,Y
3372,3372,Jamie's Hotel,N,Y,Y
3373,3373,Sandra's Hotel,N,N,N
3374,3374,Sandra's Hotel,Y,Y,N
3375,3375,Edwin's Hotel,Y,N,N
3376,3376,Christopher's Hotel,N,Y,N
3377,3377,Thomas's Hotel,Y,Y,Y
3378,3378,Bernice's Hotel,Y,Y,Y
3379,3379,Ebony's Hotel,N,N,N
3380,3380,Shirley's Hotel,Y,Y,Y
3381,3381,John's Hotel,N,N,N
3382,3382,Deana's Hotel,Y,Y,N
3383,3383,Dawn's Hotel,Y,N,N
3384,3384,Joy's Hotel,Y,N,N
3385,3385,George's Hotel,Y,Y,N
3386,3386,Orville's Hotel,N,Y,N
3387,3387,David's Hotel,Y,Y,Y
3388,3388,Booker's Hotel,Y,Y,Y
3389,3389,Lori's Hotel,Y,Y,N
3390,3390,George's Hotel,Y,Y,N
3391,3391,Frank's Hotel,Y,N,N
3392,3392,Yong's Hotel,Y,Y,Y
3393,3393,Blake's Hotel,Y,N,N
3394,3394,John's Hotel,Y,Y,Y
3395,3395,Tina's Hotel,Y,N,N
3396,3396,Lindsay's Hotel,N,Y,N
3397,3397,Kerri's Hotel,Y,N,Y
3398,3398,Randy's Hotel,N,N,Y
3399,3399,Jordan's Hotel,N,N,Y
3400,3400,Edward's Hotel,Y,Y,N
3401,3401,Nelia's Hotel,Y,Y,Y
3402,3402,Gerald's Hotel,N,N,N
3403,3403,Evie's Hotel,Y,Y,N
3404,3404,Halley's Hotel,N,N,Y
3405,3405,Rita's Hotel,N,Y,Y
3406,3406,Tina's Hotel,Y,N,N
3407,3407,Crystal's Hotel,Y,N,Y
3408,3408,Shirley's Hotel,N,Y,Y
3409,3409,Mildred's Hotel,N,N,N
3410,3410,Billy's Hotel,N,Y,N
3411,3411,Angelo's Hotel,N,N,N
3412,3412,Raul's Hotel,N,N,N
3413,3413,Juan's Hotel,N,N,N
3414,3414,Armando's Hotel,N,N,N
3415,3415,Walter's Hotel,Y,Y,N
3416,3416,Tisha's Hotel,Y,Y,Y
3417,3417,Eunice's Hotel,N,Y,N
3418,3418,Glen's Hotel,N,N,N
3419,3419,Albert's Hotel,Y,N,N
3420,3420,Ngoc's Hotel,Y,N,N
3421,3421,George's Hotel,N,Y,Y
3422,3422,Richard's Hotel,N,N,Y
3423,3423,Naomi's Hotel,Y,N,N
3424,3424,Maria's Hotel,Y,N,Y
3425,3425,Carol's Hotel,Y,N,N
3426,3426,Betty's Hotel,N,Y,N
3427,3427,Gary's Hotel,N,Y,Y
3428,3428,Jacqueline's Hotel,N,N,Y
3429,3429,Evelyn's Hotel,N,Y,Y
3430,3430,Richard's Hotel,N,N,N
3431,3431,Gilma's Hotel,Y,N,N
3432,3432,Edward's Hotel,Y,N,Y
3433,3433,Samuel's Hotel,N,N,Y
3434,3434,Reginald's Hotel,Y,Y,Y
3435,3435,Susan's Hotel,Y,Y,Y
3436,3436,Patrick's Hotel,N,Y,N
3437,3437,Jessica's Hotel,N,Y,N
3438,3438,Rose's Hotel,Y,Y,N
3439,3439,Johnny's Hotel,N,N,Y
3440,3440,Thomas's Hotel,Y,Y,N
3441,3441,Brian's Hotel,N,Y,N
3442,3442,Ashley's Hotel,N,N,N
3443,3443,Kristina's Hotel,N,Y,N
3444,3444,Maria's Hotel,N,N,Y
3445,3445,Zona's Hotel,N,N,Y
3446,3446,Bessie's Hotel,N,N,N
3447,3447,Kimberly's Hotel,N,N,N
3448,3448,Denise's Hotel,Y,Y,Y
3449,3449,Laurie's Hotel,N,Y,Y
3450,3450,Ethel's Hotel,Y,N,N
3451,3451,Paul's Hotel,N,Y,Y
3452,3452,Alexandra's Hotel,Y,N,Y
3453,3453,Sandra's Hotel,N,Y,N
3454,3454,Georgianna's Hotel,Y,Y,Y
3455,3455,Jason's Hotel,Y,N,Y
3456,3456,Jacqueline's Hotel,Y,N,Y
3457,3457,Thomas's Hotel,Y,N,N
3458,3458,Dorothy's Hotel,N,Y,N
3459,3459,Gregory's Hotel,Y,N,Y
3460,3460,Alex's Hotel,N,Y,Y
3461,3461,Harold's Hotel,Y,N,N
3462,3462,Linda's Hotel,Y,N,Y
3463,3463,Eunice's Hotel,Y,N,Y
3464,3464,Marilyn's Hotel,N,N,N
3465,3465,Sherri's Hotel,N,Y,N
3466,3466,Ben's Hotel,N,Y,N
3467,3467,Kimberly's Hotel,Y,N,Y
3468,3468,Lillian's Hotel,Y,Y,Y
3469,3469,Krista's Hotel,N,Y,N
3470,3470,Simone's Hotel,N,Y,Y
3471,3471,Margaret's Hotel,Y,Y,N
3472,3472,Marion's Hotel,N,Y,Y
3473,3473,Jan's Hotel,N,Y,N
3474,3474,April's Hotel,N,Y,N
3475,3475,Marcus's Hotel,Y,N,N
3476,3476,Wayne's Hotel,N,N,N
3477,3477,Tara's Hotel,N,Y,Y
3478,3478,Hattie's Hotel,N,N,N
3479,3479,Lee's Hotel,Y,Y,N
3480,3480,Brandy's Hotel,N,Y,Y
3481,3481,Jimmy's Hotel,Y,Y,Y
3482,3482,Jamie's Hotel,N,Y,N
3483,3483,Joseph's Hotel,Y,N,Y
3484,3484,Douglas's Hotel,N,Y,Y
3485,3485,Nathaniel's Hotel,N,Y,Y
3486,3486,Albert's Hotel,N,Y,Y
3487,3487,Doris's Hotel,N,N,Y
3488,3488,Martha's Hotel,Y,N,N
3489,3489,Gary's Hotel,Y,Y,Y
3490,3490,Ruby's Hotel,Y,Y,Y
3491,3491,Blake's Hotel,Y,N,Y
3492,3492,Renee's Hotel,N,Y,Y
3493,3493,Ashlie's Hotel,N,N,Y
3494,3494,Melody's Hotel,Y,N,N
3495,3495,Megan's Hotel,Y,N,Y
3496,3496,Fernando's Hotel,Y,N,Y
3497,3497,Kelli's Hotel,N,Y,N
3498,3498,Rosa's Hotel,N,Y,N
3499,3499,Luis's Hotel,Y,Y,N
3500,3500,Irene's Hotel,Y,Y,N
3501,3501,Nathan's Hotel,Y,Y,Y
3502,3502,James's Hotel,N,N,Y
3503,3503,Woodrow's Hotel,Y,N,N
3504,3504,Brent's Hotel,N,N,Y
3505,3505,Lenard's Hotel,N,Y,N
3506,3506,Brent's Hotel,N,Y,Y
3507,3507,William's Hotel,Y,N,N
3508,3508,Marion's Hotel,N,Y,N
3509,3509,Katharine's Hotel,N,Y,N
3510,3510,Michael's Hotel,Y,N,Y
3511,3511,Steve's Hotel,Y,Y,Y
3512,3512,Erika's Hotel,Y,N,Y
3513,3513,Brandi's Hotel,Y,Y,N
3514,3514,Victor's Hotel,Y,N,Y
3515,3515,Frederick's Hotel,N,Y,N
3516,3516,Royce's Hotel,N,Y,N
3517,3517,James's Hotel,Y,Y,N
3518,3518,Charlotte's Hotel,N,Y,Y
3519,3519,Richard's Hotel,N,N,Y
3520,3520,Vernon's Hotel,Y,Y,Y
3521,3521,Willie's Hotel,Y,N,N
3522,3522,Donald's Hotel,Y,Y,Y
3523,3523,Serena's Hotel,N,N,N
3524,3524,Robert's Hotel,N,Y,N
3525,3525,Carol's Hotel,Y,Y,Y
3526,3526,Robert's Hotel,Y,Y,N
3527,3527,Willis's Hotel,Y,N,N
3528,3528,Nichole's Hotel,N,Y,Y
3529,3529,Ivan's Hotel,Y,N,Y
3530,3530,Margret's Hotel,Y,N,N
3531,3531,Christopher's Hotel,N,N,N
3532,3532,Joshua's Hotel,Y,Y,Y
3533,3533,Tammy's Hotel,Y,Y,N
3534,3534,Doretha's Hotel,N,N,N
3535,3535,Tina's Hotel,N,N,N
3536,3536,Kelli's Hotel,N,Y,N
3537,3537,Gerardo's Hotel,N,N,Y
3538,3538,William's Hotel,Y,Y,N
3539,3539,Daryl's Hotel,N,N,N
3540,3540,David's Hotel,N,Y,N
3541,3541,Samantha's Hotel,N,Y,N
3542,3542,Katrina's Hotel,Y,Y,Y
3543,3543,Brian's Hotel,Y,Y,Y
3544,3544,Jerry's Hotel,Y,Y,N
3545,3545,Denise's Hotel,N,N,N
3546,3546,Leroy's Hotel,N,Y,Y
3547,3547,Sharon's Hotel,N,Y,Y
3548,3548,Deanna's Hotel,N,Y,N
3549,3549,Shannon's Hotel,Y,Y,Y
3550,3550,Misty's Hotel,N,N,Y
3551,3551,Zachary's Hotel,N,N,N
3552,3552,Brad's Hotel,Y,N,Y
3553,3553,Kathy's Hotel,Y,Y,N
3554,3554,Dawn's Hotel,N,Y,N
3555,3555,James's Hotel,N,N,Y
3556,3556,Johnny's Hotel,N,Y,Y
3557,3557,Cherry's Hotel,Y,Y,N
3558,3558,Pam's Hotel,Y,Y,N
3559,3559,Chris's Hotel,Y,Y,Y
3560,3560,George's Hotel,N,Y,N
3561,3561,Jason's Hotel,N,Y,Y
3562,3562,Tina's Hotel,N,Y,Y
3563,3563,David's Hotel,Y,Y,Y
3564,3564,Joyce's Hotel,N,Y,N
3565,3565,John's Hotel,N,N,Y
3566,3566,Kevin's Hotel,N,N,Y
3567,3567,Jerry's Hotel,Y,N,N
3568,3568,Tammy's Hotel,Y,N,N
3569,3569,Robert's Hotel,N,N,Y
3570,3570,Rosaria's Hotel,N,N,Y
3571,3571,Carol's Hotel,N,Y,Y
3572,3572,Joe's Hotel,N,N,Y
3573,3573,William's Hotel,Y,Y,Y
3574,3574,Antonio's Hotel,Y,Y,N
3575,3575,Scott's Hotel,Y,Y,N
3576,3576,Micaela's Hotel,N,N,Y
3577,3577,Darren's Hotel,N,N,N
3578,3578,Ronald's Hotel,N,Y,N
3579,3579,Charles's Hotel,N,Y,Y
3580,3580,James's Hotel,N,N,Y
3581,3581,Raymond's Hotel,N,Y,N
3582,3582,Cassandra's Hotel,N,Y,Y
3583,3583,James's Hotel,N,N,Y
3584,3584,Celeste's Hotel,N,N,N
3585,3585,Rachel's Hotel,Y,N,N
3586,3586,Ruby's Hotel,Y,N,Y
3587,3587,John's Hotel,N,Y,Y
3588,3588,Barbara's Hotel,N,N,N
3589,3589,Emelia's Hotel,Y,Y,N
3590,3590,Herminia's Hotel,N,Y,Y
3591,3591,Paula's Hotel,Y,N,Y
3592,3592,Alexander's Hotel,Y,Y,N
3593,3593,Kevin's Hotel,N,N,Y
3594,3594,Gwendolyn's Hotel,N,Y,N
3595,3595,Carol's Hotel,Y,N,N
3596,3596,Heidi's Hotel,N,N,Y
3597,3597,John's Hotel,N,Y,N
3598,3598,Jessica's Hotel,Y,Y,Y
3599,3599,Audrey's Hotel,Y,Y,Y
3600,3600,Toney's Hotel,N,Y,Y
3601,3601,Alan's Hotel,Y,Y,Y
3602,3602,Sandra's Hotel,Y,N,N
3603,3603,Antonio's Hotel,N,Y,N
3604,3604,Verna's Hotel,Y,N,N
3605,3605,John's Hotel,N,Y,N
3606,3606,Helen's Hotel,N,N,Y
3607,3607,Janine's Hotel,N,N,N
3608,3608,Myra's Hotel,N,N,N
3609,3609,Robert's Hotel,Y,Y,Y
3610,3610,Juan's Hotel,N,N,Y
3611,3611,Jose's Hotel,N,Y,Y
3612,3612,Jose's Hotel,N,Y,Y
3613,3613,Douglas's Hotel,N,N,Y
3614,3614,Denise's Hotel,N,Y,N
3615,3615,Teri's Hotel,Y,N,N
3616,3616,Jon's Hotel,N,N,N
3617,3617,Rose's Hotel,Y,N,Y
3618,3618,Guy's Hotel,Y,Y,Y
3619,3619,Arnold's Hotel,N,Y,N
3620,3620,Frederic's Hotel,Y,N,N
3621,3621,Clara's Hotel,Y,N,N
3622,3622,Michael's Hotel,Y,N,Y
3623,3623,Charlie's Hotel,Y,Y,Y
3624,3624,Adeline's Hotel,Y,Y,N
3625,3625,Michael's Hotel,N,Y,N
3626,3626,Jennifer's Hotel,N,Y,N
3627,3627,Juana's Hotel,Y,N,Y
3628,3628,Mike's Hotel,N,N,Y
3629,3629,Whitney's Hotel,N,N,Y
3630,3630,David's Hotel,Y,N,N
3631,3631,Brittany's Hotel,N,N,N
3632,3632,Elizabeth's Hotel,Y,Y,Y
3633,3633,Margie's Hotel,Y,N,N
3634,3634,Natalie's Hotel,N,Y,Y
3635,3635,Otilia's Hotel,N,N,N
3636,3636,Michael's Hotel,N,N,Y
3637,3637,Joseph's Hotel,N,Y,Y
3638,3638,Elmer's Hotel,Y,Y,N
3639,3639,Tonya's Hotel,N,N,N
3640,3640,George's Hotel,N,Y,Y
3641,3641,Nina's Hotel,N,N,N
3642,3642,Ellen's Hotel,N,Y,N
3643,3643,Michael's Hotel,N,N,Y
3644,3644,Donald's Hotel,N,Y,N
3645,3645,Albert's Hotel,Y,N,Y
3646,3646,Edgar's Hotel,Y,N,Y
3647,3647,Johnny's Hotel,N,Y,Y
3648,3648,Joe's Hotel,N,Y,N
3649,3649,Jeffrey's Hotel,N,N,N
3650,3650,Rebecca's Hotel,Y,Y,Y
3651,3651,Stephen's Hotel,N,Y,Y
3652,3652,Linda's Hotel,Y,N,N
3653,3653,Edward's Hotel,Y,N,Y
3654,3654,Tamala's Hotel,Y,N,Y
3655,3655,Ethel's Hotel,Y,N,N
3656,3656,Lorenzo's Hotel,Y,Y,Y
3657,3657,Jose's Hotel,Y,N,N
3658,3658,Sabrina's Hotel,Y,Y,N
3659,3659,Cindy's Hotel,Y,Y,Y
3660,3660,Kenneth's Hotel,N,N,N
3661,3661,Brian's Hotel,Y,Y,Y
3662,3662,Jeffrey's Hotel,Y,N,N
3663,3663,Phillip's Hotel,N,Y,N
3664,3664,Karl's Hotel,N,N,Y
3665,3665,Shante's Hotel,N,N,N
3666,3666,Garry's Hotel,Y,Y,Y
3667,3667,Michael's Hotel,N,Y,Y
3668,3668,Rhiannon's Hotel,Y,N,Y
3669,3669,Jody's Hotel,Y,N,Y
3670,3670,Matilde's Hotel,N,N,N
3671,3671,Jose's Hotel,Y,Y,N
3672,3672,Stephen's Hotel,N,Y,Y
3673,3673,Allison's Hotel,Y,Y,N
3674,3674,Marta's Hotel,N,Y,N
3675,3675,Irena's Hotel,N,Y,N
3676,3676,Rosemary's Hotel,N,N,N
3677,3677,Michael's Hotel,N,Y,N
3678,3678,Clyde's Hotel,Y,Y,Y
3679,3679,David's Hotel,N,Y,N
3680,3680,Gary's Hotel,Y,Y,N
3681,3681,Elizabeth's Hotel,Y,N,Y
3682,3682,Holly's Hotel,N,N,N
3683,3683,Bryan's Hotel,N,N,N
3684,3684,Brian's Hotel,N,Y,Y
3685,3685,Effie's Hotel,N,Y,N
3686,3686,Laura's Hotel,Y,Y,N
3687,3687,James's Hotel,Y,Y,N
3688,3688,Wilburn's Hotel,Y,Y,Y
3689,3689,William's Hotel,N,Y,N
3690,3690,Gloria's Hotel,N,N,N
3691,3691,Kevin's Hotel,Y,Y,N
3692,3692,Gregg's Hotel,N,Y,Y
3693,3693,Tony's Hotel,N,N,Y
3694,3694,Brenda's Hotel,Y,Y,N
3695,3695,John's Hotel,Y,N,Y
3696,3696,Carmen's Hotel,Y,Y,N
3697,3697,Margaret's Hotel,Y,Y,Y
3698,3698,Janice's Hotel,N,N,Y
3699,3699,James's Hotel,Y,Y,N
3700,3700,Mary's Hotel,N,N,N
3701,3701,Karen's Hotel,N,N,N
3702,3702,Brandon's Hotel,N,Y,Y
3703,3703,Rex's Hotel,Y,Y,N
3704,3704,Genia's Hotel,N,N,N
3705,3705,Beverly's Hotel,N,N,Y
3706,3706,Sandra's Hotel,N,N,Y
3707,3707,Annette's Hotel,Y,N,Y
3708,3708,Lillian's Hotel,Y,N,N
3709,3709,Billy's Hotel,Y,N,Y
3710,3710,Jesse's Hotel,Y,Y,Y
3711,3711,Jeffrey's Hotel,N,Y,N
3712,3712,Tara's Hotel,N,N,N
3713,3713,Carrie's Hotel,N,N,N
3714,3714,Dorothy's Hotel,Y,N,Y
3715,3715,Joe's Hotel,Y,N,N
3716,3716,Karen's Hotel,N,Y,Y
3717,3717,Raymond's Hotel,Y,N,Y
3718,3718,Nellie's Hotel,Y,Y,N
3719,3719,Chantal's Hotel,Y,N,Y
3720,3720,George's Hotel,Y,Y,Y
3721,3721,Marcus's Hotel,Y,Y,N
3722,3722,Jerry's Hotel,N,N,Y
3723,3723,Joseph's Hotel,N,N,Y
3724,3724,Ashley's Hotel,Y,N,N
3725,3725,James's Hotel,N,N,N
3726,3726,Clyde's Hotel,N,N,Y
3727,3727,Lori's Hotel,Y,N,Y
3728,3728,Annie's Hotel,N,N,Y
3729,3729,Marcia's Hotel,N,Y,Y
3730,3730,William's Hotel,N,Y,Y
3731,3731,Sandra's Hotel,N,N,Y
3732,3732,John's Hotel,N,Y,Y
3733,3733,Christine's Hotel,N,Y,N
3734,3734,Jolie's Hotel,N,Y,Y
3735,3735,Renee's Hotel,Y,Y,N
3736,3736,Tasha's Hotel,Y,N,Y
3737,3737,Albert's Hotel,N,Y,Y
3738,3738,Anna's Hotel,N,Y,Y
3739,3739,Sandra's Hotel,Y,N,N
3740,3740,Barbara's Hotel,N,N,Y
3741,3741,Patricia's Hotel,N,N,N
3742,3742,Mario's Hotel,N,N,Y
3743,3743,Brenda's Hotel,N,Y,Y
3744,3744,Michelle's Hotel,N,Y,Y
3745,3745,Johnny's Hotel,N,Y,N
3746,3746,Scott's Hotel,Y,N,N
3747,3747,Joann's Hotel,Y,Y,Y
3748,3748,Jane's Hotel,Y,Y,N
3749,3749,Beverly's Hotel,N,N,Y
3750,3750,Ann's Hotel,N,Y,Y
3751,3751,Donald's Hotel,N,N,Y
3752,3752,Jorge's Hotel,Y,Y,N
3753,3753,Christopher's Hotel,Y,Y,Y
3754,3754,Suzan's Hotel,Y,Y,Y
3755,3755,Fred's Hotel,N,Y,N
3756,3756,Marie's Hotel,Y,N,Y
3757,3757,Louis's Hotel,Y,N,N
3758,3758,Johnny's Hotel,Y,N,N
3759,3759,Thomas's Hotel,N,Y,Y
3760,3760,Jack's Hotel,N,Y,N
3761,3761,Greta's Hotel,Y,Y,Y
3762,3762,David's Hotel,Y,N,N
3763,3763,Andrew's Hotel,N,N,Y
3764,3764,Jean's Hotel,N,Y,Y
3765,3765,Rose's Hotel,Y,Y,Y
3766,3766,Nicholas's Hotel,N,N,Y
3767,3767,James's Hotel,N,Y,Y
3768,3768,Kristen's Hotel,Y,Y,N
3769,3769,Della's Hotel,Y,Y,Y
3770,3770,William's Hotel,N,N,N
3771,3771,Adrianna's Hotel,Y,Y,N
3772,3772,Ronnie's Hotel,Y,N,Y
3773,3773,Matthew's Hotel,Y,Y,N
3774,3774,Stanford's Hotel,N,Y,N
3775,3775,John's Hotel,N,N,N
3776,3776,Donald's Hotel,N,N,N
3777,3777,David's Hotel,N,Y,N
