5653,5653,Luther's Vivienda Universitaria,435,418,972,Y
5654,5654,Jeanne's Vivienda Universitaria,315,442,921,N
5655,5655,Vincent's Vivienda Universitaria,368,181,501,Y
5656,5656,Norma's Vivienda Universitaria,139,444,568,N
5657,5657,Kevin's Vivienda Universitaria,126,303,338,N
5658,5658,Matthew's Vivienda Universitaria,438,376,132,N
5659,5659,Ray's Vivienda Universitaria,124,243,128,Y
5660,5660,Louis's Vivienda Universitaria,449,219,389,Y
5661,5661,Leona's Vivienda Universitaria,194,346,106,Y
5662,5662,Patricia's Vivienda Universitaria,374,422,288,N
5663,5663,Cheryl's Vivienda Universitaria,422,497,512,Y
5664,5664,Mark's Vivienda Universitaria,443,476,503,N
5665,5665,Jasmin's Vivienda Universitaria,348,479,876,Y
5666,5666,James's Vivienda Universitaria,116,119,960,Y
5667,5667,Dan's Vivienda Universitaria,406,234,967,Y
5668,5668,Ruth's Vivienda Universitaria,198,262,430,N
5669,5669,Rebekah's Vivienda Universitaria,192,338,336,Y
5670,5670,Cassie's Vivienda Universitaria,447,263,684,N
5671,5671,Sonya's Vivienda Universitaria,345,240,343,Y
5672,5672,Helen's Vivienda Universitaria,304,354,929,Y
5673,5673,Pamela's Vivienda Universitaria,432,304,106,Y
5674,5674,John's Vivienda Universitaria,202,267,589,Y
5675,5675,Dollie's Vivienda Universitaria,223,132,369,Y
5676,5676,Michelle's Vivienda Universitaria,346,201,604,N
5677,5677,Charles's Vivienda Universitaria,389,478,376,N
5678,5678,Peter's Vivienda Universitaria,106,287,183,N
5679,5679,Nancy's Vivienda Universitaria,485,464,271,Y
5680,5680,Dorothy's Vivienda Universitaria,231,319,809,N
5681,5681,Phyllis's Vivienda Universitaria,350,384,539,N
5682,5682,Clement's Vivienda Universitaria,159,495,494,Y
5683,5683,Lee's Vivienda Universitaria,196,153,879,Y
5684,5684,Chris's Vivienda Universitaria,366,107,797,Y
5685,5685,Virginia's Vivienda Universitaria,423,203,882,Y
5686,5686,Timothy's Vivienda Universitaria,311,434,705,N
5687,5687,Joseph's Vivienda Universitaria,474,434,392,N
5688,5688,David's Vivienda Universitaria,264,466,561,Y
5689,5689,Brenda's Vivienda Universitaria,249,262,466,N
5690,5690,Amalia's Vivienda Universitaria,254,201,471,N
5691,5691,Miriam's Vivienda Universitaria,157,202,276,N
5692,5692,William's Vivienda Universitaria,315,171,657,Y
5693,5693,Erica's Vivienda Universitaria,374,149,812,Y
5694,5694,Jose's Vivienda Universitaria,442,201,899,Y
5695,5695,Kristie's Vivienda Universitaria,349,297,372,N
5696,5696,David's Vivienda Universitaria,401,178,224,Y
5697,5697,Jeffrey's Vivienda Universitaria,414,181,497,N
5698,5698,Maria's Vivienda Universitaria,268,423,554,N
5699,5699,Saundra's Vivienda Universitaria,461,461,431,Y
5700,5700,Ronnie's Vivienda Universitaria,236,124,271,Y
5701,5701,Willie's Vivienda Universitaria,484,434,913,N
5702,5702,Steven's Vivienda Universitaria,394,203,307,N
5703,5703,Marie's Vivienda Universitaria,188,488,853,Y
5704,5704,Barbara's Vivienda Universitaria,488,472,790,N
5705,5705,Pamelia's Vivienda Universitaria,334,411,289,N
5706,5706,Antonio's Vivienda Universitaria,215,484,550,Y
5707,5707,Joseph's Vivienda Universitaria,484,398,624,Y
5708,5708,Angela's Vivienda Universitaria,454,426,751,N
5709,5709,Deborah's Vivienda Universitaria,307,160,424,N
5710,5710,Carlos's Vivienda Universitaria,354,485,451,N
5711,5711,Michael's Vivienda Universitaria,166,454,527,Y
5712,5712,Roger's Vivienda Universitaria,473,132,302,Y
5713,5713,Michael's Vivienda Universitaria,466,463,493,Y
5714,5714,Dorothy's Vivienda Universitaria,125,394,475,Y
5715,5715,James's Vivienda Universitaria,289,400,817,Y
5716,5716,Jacqueline's Vivienda Universitaria,500,306,311,N
5717,5717,Lewis's Vivienda Universitaria,392,420,313,N
5718,5718,Daniel's Vivienda Universitaria,346,221,724,N
5719,5719,Gladys's Vivienda Universitaria,242,307,492,Y
5720,5720,Louis's Vivienda Universitaria,461,399,138,N
5721,5721,Daniel's Vivienda Universitaria,179,264,384,Y
5722,5722,Rosemarie's Vivienda Universitaria,302,393,386,N
5723,5723,Philip's Vivienda Universitaria,273,371,492,Y
5724,5724,Roland's Vivienda Universitaria,474,396,251,Y
5725,5725,Mary's Vivienda Universitaria,462,493,340,N
5726,5726,John's Vivienda Universitaria,303,158,901,N
5727,5727,Jill's Vivienda Universitaria,149,185,385,N
5728,5728,Pricilla's Vivienda Universitaria,124,497,444,N
5729,5729,Glenda's Vivienda Universitaria,287,439,677,N
5730,5730,Walter's Vivienda Universitaria,144,154,666,N
5731,5731,Geraldine's Vivienda Universitaria,305,367,376,N
5732,5732,Richard's Vivienda Universitaria,494,375,363,N
5733,5733,Pamela's Vivienda Universitaria,409,137,250,Y
5734,5734,Kevin's Vivienda Universitaria,282,355,691,N
5735,5735,Maureen's Vivienda Universitaria,262,329,619,Y
5736,5736,Michael's Vivienda Universitaria,197,122,853,Y
5737,5737,Lee's Vivienda Universitaria,137,488,951,Y
5738,5738,Frederick's Vivienda Universitaria,130,410,511,Y
5739,5739,Lori's Vivienda Universitaria,478,480,157,N
5740,5740,William's Vivienda Universitaria,195,492,964,Y
5741,5741,Caroline's Vivienda Universitaria,307,208,357,Y
5742,5742,Mamie's Vivienda Universitaria,142,195,451,Y
5743,5743,Trudy's Vivienda Universitaria,369,131,740,N
5744,5744,Sara's Vivienda Universitaria,250,354,639,Y
5745,5745,Michael's Vivienda Universitaria,359,209,991,N
5746,5746,William's Vivienda Universitaria,196,103,673,N
5747,5747,Andrea's Vivienda Universitaria,111,334,330,N
5748,5748,Mary's Vivienda Universitaria,470,433,721,Y
5749,5749,Carrie's Vivienda Universitaria,278,304,788,N
5750,5750,Ryan's Vivienda Universitaria,396,284,281,Y
5751,5751,Taylor's Vivienda Universitaria,162,170,702,N
5752,5752,Ronald's Vivienda Universitaria,122,478,132,N
5753,5753,Kathryn's Vivienda Universitaria,329,368,678,Y
5754,5754,Maurine's Vivienda Universitaria,319,437,323,Y
5755,5755,Joel's Vivienda Universitaria,216,151,548,N
5756,5756,Michael's Vivienda Universitaria,334,250,181,Y
5757,5757,Zoila's Vivienda Universitaria,417,322,941,Y
5758,5758,Sam's Vivienda Universitaria,406,398,377,Y
5759,5759,William's Vivienda Universitaria,377,336,462,N
5760,5760,Wayne's Vivienda Universitaria,124,133,403,Y
5761,5761,Sheri's Vivienda Universitaria,226,439,487,Y
5762,5762,Carlos's Vivienda Universitaria,239,462,598,N
5763,5763,Mary's Vivienda Universitaria,249,444,666,N
5764,5764,Carmen's Vivienda Universitaria,137,385,616,Y
5765,5765,Jeffrey's Vivienda Universitaria,491,371,606,N
5766,5766,Randy's Vivienda Universitaria,171,471,389,Y
5767,5767,Jeffery's Vivienda Universitaria,111,436,716,Y
5768,5768,Shannon's Vivienda Universitaria,412,171,480,N
5769,5769,John's Vivienda Universitaria,187,115,971,Y
5770,5770,Charlie's Vivienda Universitaria,406,474,367,Y
5771,5771,Cheryl's Vivienda Universitaria,269,236,283,Y
5772,5772,Mary's Vivienda Universitaria,106,226,103,Y
5773,5773,Lori's Vivienda Universitaria,308,312,109,N
5774,5774,Alexis's Vivienda Universitaria,324,392,756,N
5775,5775,Kevin's Vivienda Universitaria,346,396,802,N
5776,5776,Joanna's Vivienda Universitaria,343,152,134,Y
5777,5777,Enrique's Vivienda Universitaria,193,366,884,N
5778,5778,Ann's Vivienda Universitaria,395,239,950,Y
5779,5779,Joshua's Vivienda Universitaria,203,130,676,Y
5780,5780,Flora's Vivienda Universitaria,414,112,824,N
5781,5781,Thomas's Vivienda Universitaria,354,471,725,Y
5782,5782,Pamela's Vivienda Universitaria,436,237,375,Y
5783,5783,Tim's Vivienda Universitaria,222,141,287,N
5784,5784,Aaron's Vivienda Universitaria,233,185,396,N
5785,5785,Kristin's Vivienda Universitaria,385,126,160,Y
5786,5786,Jerri's Vivienda Universitaria,304,355,170,N
5787,5787,Jill's Vivienda Universitaria,370,463,877,N
5788,5788,Henry's Vivienda Universitaria,150,488,612,Y
5789,5789,Lisa's Vivienda Universitaria,483,103,441,Y
5790,5790,Verna's Vivienda Universitaria,306,239,149,N
5791,5791,Beth's Vivienda Universitaria,218,192,514,N
5792,5792,Rosa's Vivienda Universitaria,146,441,431,N
5793,5793,Mamie's Vivienda Universitaria,344,293,488,N
5794,5794,Vinnie's Vivienda Universitaria,123,499,238,Y
5795,5795,Eva's Vivienda Universitaria,325,392,486,Y
5796,5796,Barbara's Vivienda Universitaria,142,463,220,N
5797,5797,Travis's Vivienda Universitaria,373,388,590,N
5798,5798,Robert's Vivienda Universitaria,298,191,474,N
5799,5799,Maria's Vivienda Universitaria,127,444,977,N
5800,5800,Lucy's Vivienda Universitaria,363,167,609,N
5801,5801,Joan's Vivienda Universitaria,151,281,153,N
5802,5802,Bryan's Vivienda Universitaria,385,294,485,Y
5803,5803,Patrica's Vivienda Universitaria,147,120,339,Y
5804,5804,Thomas's Vivienda Universitaria,269,494,991,Y
5805,5805,Bryce's Vivienda Universitaria,457,363,451,Y
5806,5806,Juan's Vivienda Universitaria,365,320,131,N
5807,5807,Gary's Vivienda Universitaria,139,205,946,Y
5808,5808,Richard's Vivienda Universitaria,290,110,467,N
5809,5809,Peter's Vivienda Universitaria,431,262,759,N
5810,5810,Ada's Vivienda Universitaria,372,219,217,N
5811,5811,Andrew's Vivienda Universitaria,221,225,744,Y
5812,5812,Mary's Vivienda Universitaria,240,147,368,Y
5813,5813,Nicholas's Vivienda Universitaria,465,329,254,Y
5814,5814,Margaret's Vivienda Universitaria,161,288,205,N
5815,5815,Janet's Vivienda Universitaria,475,148,553,Y
5816,5816,Joseph's Vivienda Universitaria,384,272,841,Y
5817,5817,Brandon's Vivienda Universitaria,281,387,515,Y
5818,5818,William's Vivienda Universitaria,179,106,774,N
5819,5819,Phyllis's Vivienda Universitaria,113,408,862,Y
5820,5820,Lea's Vivienda Universitaria,223,251,919,Y
5821,5821,John's Vivienda Universitaria,395,148,224,Y
5822,5822,Alejandro's Vivienda Universitaria,322,432,256,Y
5823,5823,Justin's Vivienda Universitaria,147,381,324,N
5824,5824,Mark's Vivienda Universitaria,311,311,872,Y
5825,5825,Nicole's Vivienda Universitaria,218,357,103,Y
5826,5826,Frances's Vivienda Universitaria,388,493,390,N
5827,5827,Bret's Vivienda Universitaria,226,417,747,N
5828,5828,Ida's Vivienda Universitaria,467,441,619,N
5829,5829,Marie's Vivienda Universitaria,118,273,548,Y
5830,5830,Isaac's Vivienda Universitaria,140,122,128,Y
5831,5831,Ruben's Vivienda Universitaria,188,191,717,Y
5832,5832,Michael's Vivienda Universitaria,480,256,112,Y
5833,5833,Daniel's Vivienda Universitaria,308,177,981,Y
5834,5834,Amanda's Vivienda Universitaria,315,481,996,Y
5835,5835,Brandy's Vivienda Universitaria,242,428,870,Y
5836,5836,Timothy's Vivienda Universitaria,409,458,881,Y
5837,5837,Christopher's Vivienda Universitaria,445,388,338,Y
5838,5838,Milton's Vivienda Universitaria,409,259,655,Y
5839,5839,Leonel's Vivienda Universitaria,149,105,651,N
5840,5840,Mary's Vivienda Universitaria,330,298,332,N
5841,5841,Sheila's Vivienda Universitaria,202,394,894,N
5842,5842,Ryan's Vivienda Universitaria,150,141,991,Y
5843,5843,William's Vivienda Universitaria,160,416,641,Y
5844,5844,Mary's Vivienda Universitaria,222,319,501,N
5845,5845,Marjorie's Vivienda Universitaria,152,195,979,Y
5846,5846,William's Vivienda Universitaria,382,392,227,N
5847,5847,Maria's Vivienda Universitaria,317,411,552,N
5848,5848,Jacqueline's Vivienda Universitaria,195,488,767,N
5849,5849,David's Vivienda Universitaria,497,270,612,N
5850,5850,Jason's Vivienda Universitaria,112,368,522,Y
5851,5851,Marilyn's Vivienda Universitaria,401,318,676,Y
5852,5852,Bert's Vivienda Universitaria,237,394,506,N
5853,5853,Susan's Vivienda Universitaria,157,292,109,N
5854,5854,Jacqueline's Vivienda Universitaria,294,137,434,Y
5855,5855,Jeremy's Vivienda Universitaria,202,185,427,N
5856,5856,Darren's Vivienda Universitaria,215,112,484,N
5857,5857,Jerry's Vivienda Universitaria,251,187,940,N
5858,5858,Jami's Vivienda Universitaria,180,114,406,N
5859,5859,Peggy's Vivienda Universitaria,217,265,587,Y
5860,5860,Alice's Vivienda Universitaria,389,173,291,N
5861,5861,Karen's Vivienda Universitaria,430,290,740,N
5862,5862,Joseph's Vivienda Universitaria,257,298,442,Y
5863,5863,Penney's Vivienda Universitaria,167,385,829,Y
5864,5864,Vita's Vivienda Universitaria,326,225,666,N
5865,5865,Raymond's Vivienda Universitaria,319,378,820,N
5866,5866,Kathleen's Vivienda Universitaria,370,411,978,Y
5867,5867,Annette's Vivienda Universitaria,390,151,561,N
5868,5868,Doreen's Vivienda Universitaria,108,208,939,Y
5869,5869,Tammy's Vivienda Universitaria,319,406,921,Y
5870,5870,Patricia's Vivienda Universitaria,448,467,993,Y
5871,5871,Jean's Vivienda Universitaria,394,423,212,Y
5872,5872,Dennis's Vivienda Universitaria,155,213,811,Y
5873,5873,Luis's Vivienda Universitaria,138,203,803,N
5874,5874,Bonnie's Vivienda Universitaria,343,337,502,N
5875,5875,Barry's Vivienda Universitaria,208,306,869,Y
5876,5876,Jonathon's Vivienda Universitaria,473,168,584,N
5877,5877,Melissa's Vivienda Universitaria,480,261,581,N
5878,5878,Sierra's Vivienda Universitaria,456,430,911,N
5879,5879,Mary's Vivienda Universitaria,327,150,201,Y
5880,5880,Margie's Vivienda Universitaria,484,276,579,N
5881,5881,Annette's Vivienda Universitaria,164,138,666,N
5882,5882,Joe's Vivienda Universitaria,304,127,849,Y
5883,5883,Maynard's Vivienda Universitaria,284,297,399,N
5884,5884,Patrice's Vivienda Universitaria,117,433,774,N
5885,5885,Cherrie's Vivienda Universitaria,252,377,286,N
5886,5886,John's Vivienda Universitaria,111,326,510,N
5887,5887,Grace's Vivienda Universitaria,373,292,301,N
5888,5888,Ethel's Vivienda Universitaria,306,420,314,Y
5889,5889,William's Vivienda Universitaria,132,192,738,N
5890,5890,Terrie's Vivienda Universitaria,500,111,434,Y
5891,5891,Karen's Vivienda Universitaria,323,317,779,Y
5892,5892,James's Vivienda Universitaria,267,356,898,Y
5893,5893,John's Vivienda Universitaria,362,490,101,N
5894,5894,Bernadette's Vivienda Universitaria,168,450,963,Y
5895,5895,David's Vivienda Universitaria,288,412,577,Y
5896,5896,William's Vivienda Universitaria,251,268,600,N
5897,5897,Elvis's Vivienda Universitaria,106,178,600,N
5898,5898,Micheal's Vivienda Universitaria,173,280,271,N
5899,5899,John's Vivienda Universitaria,409,490,368,Y
5900,5900,Raul's Vivienda Universitaria,262,337,911,Y
5901,5901,Jeanne's Vivienda Universitaria,484,260,206,Y
5902,5902,Jerry's Vivienda Universitaria,396,197,192,Y
5903,5903,John's Vivienda Universitaria,395,223,486,Y
5904,5904,James's Vivienda Universitaria,381,221,603,N
5905,5905,Clyde's Vivienda Universitaria,304,410,983,N
5906,5906,Nancy's Vivienda Universitaria,306,208,282,N
5907,5907,Jennifer's Vivienda Universitaria,372,467,425,Y
5908,5908,Troy's Vivienda Universitaria,248,150,859,Y
5909,5909,Sally's Vivienda Universitaria,444,210,616,N
5910,5910,Allen's Vivienda Universitaria,280,218,263,N
5911,5911,James's Vivienda Universitaria,479,396,267,Y
5912,5912,Robin's Vivienda Universitaria,112,160,699,Y
5913,5913,Albert's Vivienda Universitaria,300,420,209,Y
5914,5914,Elisabeth's Vivienda Universitaria,160,375,426,N
5915,5915,Shelley's Vivienda Universitaria,174,491,300,Y
5916,5916,Jolene's Vivienda Universitaria,474,408,101,Y
5917,5917,Loren's Vivienda Universitaria,178,287,475,N
5918,5918,Ida's Vivienda Universitaria,367,415,684,N
5919,5919,Mildred's Vivienda Universitaria,443,354,435,Y
5920,5920,David's Vivienda Universitaria,181,328,216,N
5921,5921,Arnold's Vivienda Universitaria,413,100,503,N
5922,5922,Cynthia's Vivienda Universitaria,203,199,899,N
5923,5923,Amy's Vivienda Universitaria,200,398,961,Y
5924,5924,Barbara's Vivienda Universitaria,178,158,430,Y
5925,5925,Margie's Vivienda Universitaria,412,267,180,N
5926,5926,Andrea's Vivienda Universitaria,366,192,247,N
5927,5927,Kevin's Vivienda Universitaria,461,291,777,N
5928,5928,Thelma's Vivienda Universitaria,411,362,559,N
5929,5929,Timothy's Vivienda Universitaria,342,281,132,Y
5930,5930,Donna's Vivienda Universitaria,184,414,415,N
5931,5931,Lance's Vivienda Universitaria,338,308,441,N
5932,5932,Michael's Vivienda Universitaria,141,239,233,Y
5933,5933,Kenneth's Vivienda Universitaria,285,204,171,N
5934,5934,Ruben's Vivienda Universitaria,260,350,121,N
5935,5935,Kenneth's Vivienda Universitaria,225,201,446,N
5936,5936,Marilyn's Vivienda Universitaria,422,277,141,N
5937,5937,Kathy's Vivienda Universitaria,283,185,490,Y
5938,5938,Sue's Vivienda Universitaria,307,302,604,N
5939,5939,Raul's Vivienda Universitaria,250,160,937,N
5940,5940,Samantha's Vivienda Universitaria,105,415,192,Y
5941,5941,Jasmine's Vivienda Universitaria,239,299,676,Y
5942,5942,Karen's Vivienda Universitaria,335,482,205,Y
5943,5943,Matthew's Vivienda Universitaria,152,310,487,N
5944,5944,Stella's Vivienda Universitaria,164,261,393,N
5945,5945,Danielle's Vivienda Universitaria,146,124,368,N
5946,5946,John's Vivienda Universitaria,105,126,600,Y
5947,5947,Antwan's Vivienda Universitaria,260,427,126,Y
5948,5948,Walter's Vivienda Universitaria,434,168,925,Y
5949,5949,Brandy's Vivienda Universitaria,248,319,633,Y
5950,5950,Phyllis's Vivienda Universitaria,466,157,582,N
5951,5951,Robert's Vivienda Universitaria,328,353,868,N
5952,5952,Bruce's Vivienda Universitaria,209,445,317,N
5953,5953,Gregory's Vivienda Universitaria,475,344,106,Y
5954,5954,Gordon's Vivienda Universitaria,396,192,915,Y
5955,5955,Debra's Vivienda Universitaria,446,127,790,N
5956,5956,Meghan's Vivienda Universitaria,325,110,905,Y
5957,5957,Nicholas's Vivienda Universitaria,180,419,540,N
5958,5958,Jewell's Vivienda Universitaria,374,121,356,Y
5959,5959,Mary's Vivienda Universitaria,443,321,485,N
5960,5960,Keith's Vivienda Universitaria,135,188,216,Y
5961,5961,Lelia's Vivienda Universitaria,247,378,127,Y
5962,5962,Julius's Vivienda Universitaria,397,471,686,N
5963,5963,Robert's Vivienda Universitaria,418,116,941,Y
5964,5964,Jason's Vivienda Universitaria,100,169,678,N
5965,5965,Hailey's Vivienda Universitaria,257,167,814,N
5966,5966,William's Vivienda Universitaria,458,294,374,Y
5967,5967,Catalina's Vivienda Universitaria,258,244,618,N
5968,5968,Angele's Vivienda Universitaria,410,174,526,Y
5969,5969,Michael's Vivienda Universitaria,148,149,276,Y
5970,5970,Francis's Vivienda Universitaria,256,461,455,Y
5971,5971,James's Vivienda Universitaria,478,436,151,Y
5972,5972,Everett's Vivienda Universitaria,112,274,707,N
5973,5973,Heidi's Vivienda Universitaria,222,326,292,N
5974,5974,Ricky's Vivienda Universitaria,160,359,844,Y
5975,5975,Carol's Vivienda Universitaria,323,258,367,N
5976,5976,Ray's Vivienda Universitaria,325,459,633,N
5977,5977,Harold's Vivienda Universitaria,311,322,952,N
5978,5978,Walter's Vivienda Universitaria,462,379,734,Y
5979,5979,Mary's Vivienda Universitaria,391,219,249,Y
5980,5980,Patricia's Vivienda Universitaria,495,222,375,Y
5981,5981,Lilia's Vivienda Universitaria,476,327,686,Y
5982,5982,Christopher's Vivienda Universitaria,474,402,664,N
5983,5983,Charles's Vivienda Universitaria,126,194,440,Y
5984,5984,Sheryl's Vivienda Universitaria,163,200,193,N
5985,5985,Lee's Vivienda Universitaria,475,229,773,N
5986,5986,John's Vivienda Universitaria,368,138,467,Y
5987,5987,Sandy's Vivienda Universitaria,401,422,416,Y
5988,5988,Kraig's Vivienda Universitaria,343,305,166,Y
5989,5989,Robbin's Vivienda Universitaria,208,270,781,Y
5990,5990,Katheryn's Vivienda Universitaria,448,470,570,N
5991,5991,Jennifer's Vivienda Universitaria,345,208,404,N
5992,5992,Rita's Vivienda Universitaria,127,408,159,N
5993,5993,Vincent's Vivienda Universitaria,450,372,656,Y
5994,5994,Dorothy's Vivienda Universitaria,267,469,243,Y
5995,5995,Ashley's Vivienda Universitaria,455,315,121,N
5996,5996,June's Vivienda Universitaria,295,257,478,Y
5997,5997,Dean's Vivienda Universitaria,271,304,350,Y
5998,5998,William's Vivienda Universitaria,296,327,199,N
5999,5999,Amanda's Vivienda Universitaria,160,499,408,N
6000,6000,Deborah's Vivienda Universitaria,310,365,791,N
6001,6001,Lauren's Vivienda Universitaria,335,289,838,N
6002,6002,Irma's Vivienda Universitaria,102,402,115,Y
6003,6003,Deborah's Vivienda Universitaria,235,213,259,N
6004,6004,Dean's Vivienda Universitaria,334,194,419,Y
6005,6005,Stanley's Vivienda Universitaria,123,100,945,Y
6006,6006,Vera's Vivienda Universitaria,411,456,772,Y
6007,6007,Amy's Vivienda Universitaria,219,116,235,Y
6008,6008,Gay's Vivienda Universitaria,192,491,792,N
6009,6009,Blake's Vivienda Universitaria,176,463,228,Y
6010,6010,Terry's Vivienda Universitaria,449,249,269,N
6011,6011,Jennifer's Vivienda Universitaria,224,295,205,Y
6012,6012,Lonnie's Vivienda Universitaria,350,334,623,N
6013,6013,Roger's Vivienda Universitaria,452,196,883,Y
6014,6014,Maurice's Vivienda Universitaria,199,495,870,N
6015,6015,Anna's Vivienda Universitaria,248,211,895,Y
6016,6016,Richard's Vivienda Universitaria,228,187,266,Y
6017,6017,Bradley's Vivienda Universitaria,467,455,612,N
6018,6018,Robert's Vivienda Universitaria,185,426,695,Y
6019,6019,Donald's Vivienda Universitaria,134,392,772,N
6020,6020,Jamie's Vivienda Universitaria,293,248,898,N
6021,6021,George's Vivienda Universitaria,353,210,537,Y
6022,6022,Catherine's Vivienda Universitaria,492,289,643,N
6023,6023,Bonnie's Vivienda Universitaria,444,220,414,N
6024,6024,Carole's Vivienda Universitaria,267,290,296,N
6025,6025,Donald's Vivienda Universitaria,315,447,545,N
6026,6026,Jose's Vivienda Universitaria,221,239,869,Y
6027,6027,Bill's Vivienda Universitaria,393,221,656,Y
6028,6028,Chrystal's Vivienda Universitaria,116,323,966,N
6029,6029,Daniel's Vivienda Universitaria,101,208,263,Y
6030,6030,Donald's Vivienda Universitaria,241,378,517,N
6031,6031,Clara's Vivienda Universitaria,439,298,564,N
6032,6032,Sara's Vivienda Universitaria,212,460,991,N
6033,6033,Nicole's Vivienda Universitaria,144,450,991,N
6034,6034,Wendy's Vivienda Universitaria,399,168,230,N
6035,6035,Christopher's Vivienda Universitaria,223,440,179,N
6036,6036,Richard's Vivienda Universitaria,356,301,854,Y
6037,6037,Leopoldo's Vivienda Universitaria,322,145,205,Y
6038,6038,Laura's Vivienda Universitaria,464,102,714,Y
6039,6039,Gerald's Vivienda Universitaria,202,418,719,Y
6040,6040,John's Vivienda Universitaria,274,391,939,Y
6041,6041,Becky's Vivienda Universitaria,224,284,396,N
6042,6042,Christopher's Vivienda Universitaria,164,135,104,N
6043,6043,John's Vivienda Universitaria,440,227,119,N
6044,6044,Juan's Vivienda Universitaria,115,409,390,N
6045,6045,Michael's Vivienda Universitaria,293,212,928,Y
6046,6046,James's Vivienda Universitaria,184,109,280,Y
6047,6047,Glenna's Vivienda Universitaria,115,460,290,Y
6048,6048,Keith's Vivienda Universitaria,189,321,933,N
6049,6049,Maureen's Vivienda Universitaria,276,206,179,N
6050,6050,Tommy's Vivienda Universitaria,176,437,312,Y
6051,6051,Mark's Vivienda Universitaria,341,311,492,Y
6052,6052,Lynn's Vivienda Universitaria,498,308,152,N
6053,6053,Jean's Vivienda Universitaria,155,342,979,N
6054,6054,Lovie's Vivienda Universitaria,150,166,896,N
6055,6055,Debra's Vivienda Universitaria,122,265,769,N
6056,6056,John's Vivienda Universitaria,234,384,163,N
6057,6057,Eric's Vivienda Universitaria,465,289,224,N
6058,6058,Carrie's Vivienda Universitaria,407,407,486,Y
6059,6059,Betty's Vivienda Universitaria,311,358,809,N
6060,6060,James's Vivienda Universitaria,176,117,885,N
6061,6061,Millicent's Vivienda Universitaria,372,190,404,N
6062,6062,Rose's Vivienda Universitaria,403,194,329,N
6063,6063,Tressie's Vivienda Universitaria,129,192,817,N
6064,6064,Maria's Vivienda Universitaria,134,333,424,N
6065,6065,Terry's Vivienda Universitaria,112,208,844,N
6066,6066,Paul's Vivienda Universitaria,113,228,372,Y
6067,6067,Justin's Vivienda Universitaria,423,162,594,Y
6068,6068,Elizabeth's Vivienda Universitaria,408,386,486,N
6069,6069,Matthew's Vivienda Universitaria,457,352,324,Y
6070,6070,Willie's Vivienda Universitaria,270,111,856,N
6071,6071,Joseph's Vivienda Universitaria,269,492,478,Y
6072,6072,James's Vivienda Universitaria,479,125,595,N
6073,6073,Russell's Vivienda Universitaria,173,248,861,N
6074,6074,Phyllis's Vivienda Universitaria,251,280,768,Y
6075,6075,Curtis's Vivienda Universitaria,464,216,347,Y
6076,6076,Monique's Vivienda Universitaria,246,144,201,N
6077,6077,Christina's Vivienda Universitaria,480,294,856,N
6078,6078,Maricela's Vivienda Universitaria,445,168,377,N
6079,6079,William's Vivienda Universitaria,308,478,752,Y
6080,6080,Nancy's Vivienda Universitaria,288,391,277,Y
6081,6081,Joseph's Vivienda Universitaria,310,350,116,N
6082,6082,Peter's Vivienda Universitaria,406,328,154,Y
6083,6083,Erin's Vivienda Universitaria,151,175,327,N
6084,6084,Jewel's Vivienda Universitaria,468,140,513,N
6085,6085,Robert's Vivienda Universitaria,166,320,466,N
6086,6086,Annie's Vivienda Universitaria,259,243,490,Y
6087,6087,Eddie's Vivienda Universitaria,485,263,522,Y
6088,6088,Janice's Vivienda Universitaria,493,370,743,Y
6089,6089,Ashley's Vivienda Universitaria,305,388,485,Y
6090,6090,Amanda's Vivienda Universitaria,238,421,589,N
6091,6091,Janet's Vivienda Universitaria,362,160,423,Y
6092,6092,James's Vivienda Universitaria,285,203,422,N
6093,6093,Helen's Vivienda Universitaria,478,298,945,N
6094,6094,Julia's Vivienda Universitaria,132,459,642,Y
6095,6095,Robin's Vivienda Universitaria,210,125,527,N
6096,6096,Garland's Vivienda Universitaria,478,211,951,Y
6097,6097,Robert's Vivienda Universitaria,481,355,660,N
6098,6098,Lola's Vivienda Universitaria,114,134,726,N
6099,6099,Freddie's Vivienda Universitaria,381,392,180,N
6100,6100,Walter's Vivienda Universitaria,150,423,779,N
6101,6101,Walter's Vivienda Universitaria,447,258,456,N
6102,6102,Isaac's Vivienda Universitaria,346,401,529,N
6103,6103,Charles's Vivienda Universitaria,210,372,909,N
6104,6104,Anderson's Vivienda Universitaria,196,227,139,Y
6105,6105,Ginny's Vivienda Universitaria,187,494,535,N
6106,6106,Clara's Vivienda Universitaria,415,324,681,Y
6107,6107,Michelle's Vivienda Universitaria,144,123,466,N
6108,6108,Timothy's Vivienda Universitaria,343,234,807,Y
6109,6109,David's Vivienda Universitaria,475,370,869,Y
6110,6110,Erick's Vivienda Universitaria,419,249,868,N
6111,6111,William's Vivienda Universitaria,344,380,433,Y
6112,6112,Barbara's Vivienda Universitaria,260,229,283,N
6113,6113,Carol's Vivienda Universitaria,217,411,586,Y
6114,6114,Tammy's Vivienda Universitaria,125,305,300,Y
6115,6115,Helen's Vivienda Universitaria,487,264,879,Y
6116,6116,William's Vivienda Universitaria,228,170,237,N
6117,6117,Shawn's Vivienda Universitaria,213,206,177,Y
6118,6118,Daniel's Vivienda Universitaria,163,185,885,Y
6119,6119,Rebecca's Vivienda Universitaria,335,236,168,Y
