54899,Y,N,18033
54900,N,Y,47421
54901,Y,Y,11306
54902,Y,N,34822
54903,Y,Y,48474
54904,N,N,16263
54905,Y,N,14628
54906,Y,Y,37908
54907,Y,Y,38950
54908,Y,Y,7380
54909,N,N,44920
54910,N,Y,48897
54911,N,Y,20928
54912,N,Y,46087
54913,N,Y,7304
54914,Y,N,22943
54915,N,N,39698
54916,N,N,16201
54917,N,Y,47141
54918,Y,Y,40539
54919,Y,Y,19315
54920,N,N,27163
54921,Y,Y,22083
54922,N,N,8556
54923,Y,N,41878
54924,Y,N,48637
54925,Y,N,26184
54926,N,N,23223
54927,Y,Y,14281
54928,N,Y,20801
54929,Y,Y,22024
54930,N,N,30884
54931,N,Y,28978
54932,N,Y,39535
54933,N,N,20288
54934,N,Y,38506
54935,N,Y,9982
54936,Y,Y,20148
54937,N,N,17764
54938,N,Y,4311
54939,Y,Y,44112
54940,N,N,31743
54941,Y,N,25787
54942,N,Y,35600
54943,Y,N,16459
54944,Y,Y,16854
54945,N,Y,1926
54946,Y,Y,20430
54947,Y,N,4952
54948,Y,Y,7696
54949,Y,Y,42663
54950,N,Y,5013
54951,Y,Y,42185
54952,Y,Y,7719
54953,Y,Y,40897
54954,Y,Y,23498
54955,Y,N,38562
54956,N,N,37313
54957,N,Y,19131
54958,Y,N,29570
54959,Y,N,24730
54960,N,N,41442
54961,Y,N,28457
54962,Y,N,17211
54963,N,N,20820
54964,Y,N,661
54965,N,Y,1293
54966,N,N,19438
54967,N,Y,817
54968,Y,Y,11829
54969,Y,N,8380
54970,N,N,22271
54971,N,Y,39832
54972,Y,Y,30750
54973,Y,Y,34335
54974,N,Y,23033
54975,N,N,26502
54976,Y,Y,32003
54977,Y,N,26257
54978,Y,N,15436
54979,N,N,25774
54980,Y,N,36834
54981,Y,N,17295
54982,Y,N,35865
54983,Y,N,14246
54984,N,N,20388
54985,N,N,43620
54986,Y,Y,10492
54987,N,Y,39471
54988,N,N,19714
54989,Y,N,28854
54990,N,Y,36299
54991,N,Y,10180
54992,N,Y,9125
54993,N,N,8640
54994,Y,N,21374
54995,N,Y,29185
54996,Y,Y,45287
54997,N,N,26931
54998,Y,N,18551
54999,N,Y,33110
55000,Y,N,18290
55001,N,N,43658
55002,Y,Y,860
55003,Y,N,25682
55004,N,N,49169
55005,Y,N,39834
55006,N,N,22803
55007,Y,N,19529
55008,Y,N,21982
55009,Y,N,43132
55010,Y,N,40132
55011,Y,Y,32516
55012,Y,Y,45823
55013,N,N,33635
55014,Y,N,46693
55015,Y,N,10167
55016,N,N,33650
55017,N,N,28762
55018,N,N,44452
55019,N,Y,14295
55020,Y,Y,25374
55021,N,Y,22426
55022,N,N,29424
55023,Y,N,28677
55024,Y,Y,41703
55025,Y,Y,48209
55026,Y,N,17987
55027,N,Y,12231
55028,N,Y,39512
55029,N,N,5656
55030,Y,N,29058
55031,Y,Y,17829
55032,N,Y,8630
55033,N,Y,26682
55034,N,N,41607
55035,N,Y,47868
55036,N,N,5774
55037,Y,N,5130
55038,N,Y,20832
55039,N,Y,26595
55040,N,Y,5417
55041,Y,Y,30284
55042,Y,Y,22606
55043,Y,Y,25364
55044,N,Y,21928
55045,N,N,48513
55046,Y,Y,15268
55047,Y,N,31012
55048,N,N,14662
55049,N,N,40368
55050,N,Y,2420
55051,Y,Y,34748
55052,N,Y,21091
55053,Y,Y,13886
55054,N,N,42258
55055,N,Y,31212
55056,Y,N,4135
55057,N,Y,3271
55058,N,N,12179
55059,Y,Y,41631
55060,Y,Y,34313
55061,N,N,23033
55062,N,N,40490
55063,Y,Y,12820
55064,Y,N,10394
55065,N,Y,6172
55066,N,N,8875
55067,N,N,36698
55068,N,N,48313
55069,Y,Y,43085
55070,N,N,4892
55071,N,Y,18276
55072,Y,N,25500
55073,N,Y,37915
55074,Y,Y,38889
55075,Y,N,21913
55076,N,Y,36898
55077,Y,Y,20514
55078,Y,Y,13392
55079,N,Y,25270
55080,N,Y,29231
55081,Y,N,45640
55082,Y,N,14820
55083,Y,Y,525
55084,N,Y,975
55085,N,N,43277
55086,Y,N,36729
55087,Y,Y,39986
55088,Y,Y,10792
55089,N,Y,35886
55090,N,Y,6338
55091,Y,N,12376
55092,N,Y,6764
55093,N,Y,10170
55094,Y,N,2672
55095,Y,N,35672
55096,Y,N,4108
55097,Y,N,11416
55098,N,N,46853
55099,Y,Y,40811
55100,N,N,25444
55101,Y,Y,30072
55102,N,N,42365
55103,N,N,9022
55104,N,N,43400
55105,N,Y,34770
55106,Y,N,5777
55107,N,Y,30931
55108,Y,N,37789
55109,Y,N,33211
55110,Y,N,34583
55111,Y,N,13054
55112,N,N,35120
55113,Y,Y,26096
55114,N,Y,22545
55115,N,N,23451
55116,N,Y,31032
55117,Y,N,1891
55118,N,N,13202
55119,Y,Y,15049
55120,Y,Y,4323
55121,N,N,32921
55122,N,Y,49478
55123,Y,N,2801
55124,Y,N,36495
55125,Y,Y,12060
55126,Y,N,14506
55127,Y,N,25683
55128,Y,N,32680
55129,N,Y,5330
55130,Y,N,33121
55131,N,N,17602
55132,N,N,47495
55133,Y,Y,42627
55134,N,Y,44047
55135,Y,Y,2785
55136,N,Y,49861
55137,Y,Y,41961
55138,N,N,13635
55139,Y,Y,28161
55140,Y,N,31886
55141,Y,Y,26910
55142,N,N,29678
55143,N,N,35922
55144,N,Y,2701
55145,Y,N,8493
55146,Y,Y,16454
55147,Y,N,958
55148,N,Y,28432
55149,N,Y,29538
55150,Y,N,12177
55151,Y,N,723
55152,N,N,25992
55153,N,N,12792
55154,Y,Y,40323
55155,Y,Y,1311
55156,N,N,41296
55157,N,Y,24003
55158,Y,N,26372
55159,Y,Y,21896
55160,N,Y,8649
55161,Y,Y,10774
55162,N,Y,21082
55163,N,Y,27696
55164,Y,Y,27221
55165,N,N,22836
55166,Y,N,27417
55167,N,Y,9672
55168,Y,N,47582
55169,Y,N,2261
55170,N,N,16508
55171,Y,N,3463
55172,Y,Y,1429
55173,Y,N,27460
55174,Y,Y,27957
55175,N,Y,39594
55176,Y,N,47493
55177,N,Y,5452
55178,N,N,49552
55179,N,N,36106
55180,Y,Y,38972
55181,N,N,29421
55182,Y,N,39603
55183,Y,Y,24457
55184,N,Y,388
55185,N,N,2679
55186,Y,Y,27355
55187,N,Y,36451
55188,Y,Y,2480
55189,Y,Y,2491
55190,Y,Y,3130
55191,Y,N,45640
55192,Y,Y,34124
55193,N,N,39178
55194,N,Y,27668
55195,Y,Y,49041
55196,Y,N,6156
55197,N,N,40968
55198,N,N,4974
55199,Y,N,39266
55200,Y,N,32133
55201,Y,Y,12962
55202,Y,N,26007
55203,N,Y,34020
55204,Y,Y,3607
55205,Y,Y,1888
55206,Y,N,12002
55207,N,N,19408
55208,Y,Y,17481
55209,N,N,25159
55210,N,Y,24364
55211,N,N,22391
55212,Y,N,32576
55213,N,N,5540
55214,Y,Y,28614
55215,Y,Y,12544
55216,N,Y,19417
55217,N,N,21053
55218,Y,Y,9397
55219,Y,Y,47164
55220,N,N,49920
55221,Y,N,21843
55222,Y,Y,875
55223,Y,N,31795
55224,Y,Y,13028
55225,N,Y,34809
55226,Y,Y,32462
55227,Y,Y,12927
55228,Y,Y,47011
55229,N,N,47733
55230,Y,N,41986
55231,Y,N,12030
55232,N,N,48582
55233,N,Y,48201
55234,Y,N,30403
55235,N,Y,7808
55236,Y,N,7629
55237,Y,Y,43241
55238,N,Y,36797
55239,Y,Y,41235
55240,Y,N,23655
55241,Y,Y,47260
55242,Y,N,3014
55243,Y,Y,37136
55244,N,Y,1556
55245,Y,Y,9079
55246,Y,Y,19798
55247,Y,N,24499
55248,Y,N,44718
55249,N,N,23117
55250,N,Y,39248
55251,Y,Y,32421
55252,N,N,30541
55253,Y,Y,41752
55254,Y,Y,32183
55255,N,Y,53
55256,Y,Y,45761
55257,Y,Y,22941
55258,N,Y,8100
55259,Y,N,30451
55260,Y,Y,21220
55261,N,Y,25452
55262,N,N,42143
55263,N,Y,30921
55264,N,N,13377
55265,N,N,36287
55266,Y,Y,29527
55267,Y,Y,24779
55268,Y,N,38937
55269,Y,Y,36930
55270,Y,Y,21772
55271,Y,N,36966
55272,N,N,10664
55273,N,Y,11728
55274,N,N,22009
55275,Y,N,20392
55276,N,Y,22175
55277,N,Y,13471
55278,N,Y,8609
55279,Y,Y,16772
55280,Y,Y,8982
55281,N,N,19199
55282,N,Y,7682
55283,Y,N,1921
55284,Y,N,35534
55285,N,Y,19519
55286,N,N,32797
55287,Y,N,48607
55288,Y,N,10916
55289,N,Y,20051
55290,Y,N,5122
55291,N,N,9475
55292,N,N,12651
55293,Y,N,4221
55294,N,Y,18958
55295,Y,Y,9405
55296,N,Y,1666
55297,Y,N,28123
55298,Y,Y,8113
55299,N,Y,3012
55300,N,Y,17591
55301,Y,N,26972
55302,N,N,13430
55303,Y,Y,20359
55304,N,Y,37476
55305,Y,Y,25277
55306,N,Y,11077
55307,N,Y,3026
55308,Y,Y,32586
55309,Y,N,41636
55310,N,Y,20938
55311,N,Y,24579
55312,N,Y,13659
55313,Y,N,45270
55314,N,N,2879
55315,Y,N,2122
55316,Y,N,46502
55317,Y,N,10844
55318,Y,Y,22517
55319,N,Y,42732
55320,N,N,2739
55321,N,Y,2212
55322,Y,Y,40155
55323,N,Y,36093
55324,Y,N,28642
55325,N,Y,22337
55326,N,Y,27802
55327,Y,N,29181
55328,N,N,18816
55329,Y,N,30218
55330,Y,N,2336
55331,N,N,47665
55332,N,Y,35982
55333,Y,Y,21127
55334,N,N,36571
55335,Y,Y,20258
55336,N,N,9006
55337,Y,N,37527
55338,Y,N,28602
55339,Y,Y,15972
55340,N,Y,17875
55341,Y,N,49224
55342,Y,Y,950
55343,Y,Y,4745
55344,Y,N,38338
55345,Y,Y,49097
55346,Y,Y,49201
55347,N,Y,35564
55348,N,N,20301
55349,N,Y,10400
55350,N,N,41906
55351,Y,Y,21313
55352,Y,N,4518
55353,Y,Y,26219
55354,Y,Y,18898
55355,N,Y,16126
55356,Y,Y,10047
55357,N,Y,31164
55358,Y,Y,35886
55359,Y,N,41510
55360,N,N,13074
55361,Y,Y,38579
55362,Y,N,42017
55363,N,N,29407
55364,N,Y,6127
55365,N,Y,12217
55366,Y,N,40358
55367,Y,Y,17536
55368,Y,N,11110
55369,N,N,49987
55370,Y,N,14568
55371,Y,Y,20423
55372,N,Y,28382
55373,Y,Y,25880
55374,N,Y,49796
55375,Y,Y,46129
55376,Y,Y,21529
55377,Y,Y,18200
55378,Y,N,36260
55379,Y,N,30928
55380,N,N,20620
55381,Y,N,36830
55382,N,N,37923
55383,Y,N,46127
55384,Y,N,12711
55385,Y,N,31162
55386,N,Y,40899
55387,N,N,5008
55388,Y,Y,36718
55389,N,N,21383
55390,N,Y,39888
55391,N,Y,29644
55392,N,Y,32969
55393,N,N,13261
55394,N,Y,19706
55395,N,Y,12980
55396,Y,Y,29001
55397,Y,Y,13060
55398,Y,Y,39818
55399,N,N,43767
55400,Y,N,47155
55401,Y,Y,29896
55402,Y,Y,8895
55403,N,N,44041
55404,Y,N,38573
55405,Y,N,23745
55406,N,Y,28556
55407,Y,Y,18816
55408,N,N,39328
55409,N,Y,3084
55410,Y,N,25660
55411,Y,N,30389
55412,N,N,46708
55413,N,N,16621
55414,Y,N,19968
55415,N,N,15965
55416,Y,Y,5838
55417,N,N,35932
55418,N,Y,7273
55419,N,Y,38977
55420,N,N,47365
55421,N,N,24307
55422,Y,N,31757
55423,N,N,1838
55424,Y,N,26871
55425,Y,Y,29351
55426,N,Y,48716
55427,Y,N,18248
55428,Y,Y,42182
55429,N,Y,11215
55430,Y,N,34636
55431,Y,Y,42022
55432,N,N,19753
55433,Y,N,28494
55434,Y,Y,7518
55435,N,Y,7604
55436,Y,Y,5577
55437,Y,N,6108
55438,Y,N,1109
55439,Y,Y,32173
55440,N,N,11385
55441,Y,Y,8126
55442,Y,Y,4143
55443,Y,N,43634
55444,Y,N,26724
55445,Y,Y,49794
55446,N,N,998
55447,N,N,34646
55448,Y,N,22974
55449,Y,N,39014
55450,Y,N,29025
55451,N,N,24190
55452,Y,Y,11751
55453,N,N,14651
55454,N,Y,29246
55455,N,Y,36108
55456,Y,Y,48510
55457,Y,N,48024
55458,Y,N,29954
55459,Y,N,9788
55460,Y,N,371
55461,N,Y,48187
55462,N,N,13127
55463,N,N,48002
55464,Y,Y,42358
55465,Y,Y,44770
55466,Y,Y,34315
55467,Y,Y,3678
55468,Y,N,38596
55469,N,N,14076
55470,Y,N,10632
55471,Y,Y,14785
55472,N,Y,31493
55473,N,Y,5148
55474,N,Y,31105
55475,N,Y,12149
55476,Y,N,21463
55477,N,N,28436
55478,Y,N,15937
55479,Y,N,40855
55480,Y,N,24151
55481,N,N,20874
55482,Y,Y,1607
55483,N,Y,46837
55484,Y,Y,21657
55485,Y,Y,41665
55486,Y,N,23036
55487,Y,N,11659
55488,Y,Y,42165
55489,N,N,47795
55490,N,N,23334
55491,Y,N,4604
55492,N,Y,10041
55493,Y,Y,11090
55494,Y,N,3178
55495,Y,Y,24428
55496,N,N,26517
55497,Y,Y,28729
55498,N,N,5786
55499,N,N,23835
55500,N,Y,2612
55501,Y,Y,3421
55502,Y,Y,30264
55503,Y,Y,39899
55504,N,N,29243
55505,Y,Y,15256
55506,N,N,37204
55507,Y,Y,48410
55508,N,N,1144
55509,N,N,41341
55510,N,Y,22122
55511,N,N,24945
55512,Y,Y,16097
55513,N,Y,21370
55514,N,Y,7534
55515,N,Y,27022
55516,N,N,6836
55517,Y,Y,31570
55518,N,Y,9559
55519,Y,Y,24977
55520,N,N,43137
55521,Y,N,49992
55522,N,N,28916
55523,N,Y,49995
55524,Y,N,16112
55525,N,Y,36936
55526,Y,Y,30922
55527,Y,Y,41055
55528,N,Y,14206
55529,Y,N,21220
55530,N,Y,28374
55531,N,Y,17615
55532,Y,Y,29393
55533,Y,Y,2110
55534,N,N,34631
55535,Y,Y,12909
55536,Y,N,29952
55537,N,Y,35263
55538,Y,N,36249
55539,Y,Y,38509
55540,Y,N,26821
55541,N,N,40578
55542,N,Y,18103
55543,Y,Y,44493
55544,N,N,11854
55545,N,N,6596
55546,Y,N,34690
55547,N,N,5194
55548,N,N,35028
55549,N,N,29075
55550,N,Y,6319
55551,Y,Y,11192
55552,N,Y,25324
55553,Y,Y,23756
55554,N,N,6109
55555,Y,Y,26074
55556,N,Y,38509
55557,Y,Y,14043
55558,Y,N,40798
55559,Y,N,22099
55560,N,N,26816
55561,Y,Y,15373
55562,N,N,30381
55563,N,N,27620
55564,N,N,3520
55565,N,Y,25078
55566,Y,N,35711
55567,Y,N,41637
55568,N,N,35054
55569,N,Y,17496
55570,N,N,32183
55571,N,Y,46178
55572,N,N,4043
55573,N,N,10800
55574,N,Y,45527
55575,N,N,4532
55576,N,N,866
55577,Y,Y,34591
55578,Y,Y,458
55579,Y,Y,20386
55580,N,N,745
55581,N,Y,40356
55582,Y,N,24608
55583,Y,Y,9535
55584,Y,N,19549
55585,N,N,8906
55586,Y,Y,104
55587,N,N,17826
55588,Y,N,25456
55589,N,Y,35676
55590,Y,N,1787
55591,Y,N,37078
55592,N,Y,44765
55593,Y,N,5820
55594,Y,Y,7852
55595,Y,N,46107
55596,Y,Y,49485
55597,Y,Y,35912
55598,N,N,5732
55599,Y,Y,10615
55600,N,N,24275
55601,Y,N,34770
55602,N,Y,32967
55603,Y,Y,23533
55604,N,N,41978
55605,N,Y,25190
55606,Y,Y,42342
55607,N,N,33150
55608,Y,Y,27002
55609,N,N,41747
55610,N,N,35183
55611,N,N,43167
55612,Y,N,46115
55613,Y,Y,14848
55614,Y,N,49521
55615,N,Y,6464
55616,Y,Y,2186
55617,N,N,28169
55618,Y,N,32177
55619,N,N,49270
55620,N,N,22326
55621,Y,N,15613
55622,N,N,17650
55623,Y,Y,30284
55624,N,Y,44980
55625,N,N,48731
55626,N,Y,24907
55627,N,N,4
55628,N,N,36267
55629,N,N,30807
55630,Y,N,18820
55631,N,Y,33384
55632,N,N,32679
55633,Y,Y,1488
55634,Y,N,27561
55635,N,N,1276
55636,N,N,22385
55637,N,N,45784
55638,Y,Y,3550
55639,N,Y,33100
55640,N,Y,32277
55641,N,Y,36302
55642,N,Y,20898
55643,N,N,42109
55644,N,Y,14214
55645,N,Y,38815
55646,N,Y,49743
55647,N,N,49142
55648,Y,N,49064
55649,Y,Y,19533
55650,N,Y,25584
55651,N,Y,20537
55652,Y,N,26741
55653,N,Y,16878
55654,Y,Y,26892
55655,N,N,14147
55656,Y,N,48195
55657,N,Y,35729
55658,N,Y,17717
55659,Y,N,4267
55660,Y,Y,39825
55661,Y,Y,32457
55662,Y,N,28924
55663,N,N,15283
55664,Y,Y,21947
55665,N,N,6404
55666,Y,Y,15642
55667,N,N,43230
55668,N,Y,3529
55669,Y,N,47851
55670,Y,Y,16132
55671,N,Y,29276
55672,N,N,42563
55673,N,Y,42348
55674,Y,N,8690
55675,N,Y,14515
55676,N,N,22874
55677,Y,Y,24865
55678,N,N,49821
55679,N,N,24933
55680,N,N,16546
55681,Y,N,24383
55682,N,Y,13737
55683,N,N,23001
55684,Y,N,48922
55685,N,N,49989
55686,Y,N,14028
55687,N,N,31752
55688,N,Y,10166
55689,Y,N,16753
55690,Y,Y,27812
55691,Y,Y,16943
55692,N,N,28587
55693,Y,N,19412
55694,Y,N,13716
55695,Y,N,47914
55696,Y,Y,39789
55697,N,Y,33400
55698,N,N,25809
55699,Y,N,2645
55700,N,Y,10285
55701,Y,Y,16459
55702,Y,Y,8930
55703,N,Y,25365
55704,N,Y,37954
55705,N,N,9832
55706,N,Y,41293
55707,Y,N,70
55708,Y,Y,27055
55709,Y,Y,38715
55710,N,Y,12297
55711,N,Y,11011
55712,Y,N,27847
55713,Y,Y,19669
55714,N,N,17491
55715,Y,Y,13419
55716,N,N,8924
55717,N,Y,42817
55718,Y,N,8404
55719,Y,N,47103
55720,Y,N,10627
55721,N,N,46628
55722,Y,N,21377
55723,N,Y,13314
55724,N,Y,6022
55725,Y,N,19315
55726,Y,Y,36382
55727,N,Y,1194
55728,N,Y,44471
55729,N,Y,41833
55730,Y,Y,6530
55731,Y,Y,36974
55732,N,Y,38017
55733,N,Y,27656
55734,Y,Y,13936
55735,N,N,24030
55736,Y,N,33027
55737,Y,N,42107
55738,N,Y,7649
55739,Y,N,29654
55740,N,N,49160
55741,N,N,15224
55742,Y,Y,6790
55743,Y,N,10872
55744,N,Y,9079
55745,N,Y,34090
55746,Y,N,8998
55747,N,N,33635
55748,N,Y,31157
55749,Y,N,11376
55750,Y,N,14195
55751,N,Y,49363
55752,N,N,6563
55753,Y,Y,31065
55754,N,N,39511
55755,N,Y,47470
55756,N,Y,49270
55757,Y,N,20687
55758,N,N,22801
55759,N,Y,42142
55760,Y,Y,34145
55761,Y,Y,37258
55762,Y,Y,3220
55763,N,N,29699
55764,Y,Y,11948
55765,N,Y,13394
55766,N,N,32374
55767,N,N,18247
55768,N,N,36801
55769,N,Y,24722
55770,N,N,16249
55771,Y,Y,21368
55772,N,N,9578
55773,Y,N,9774
55774,N,Y,42626
55775,N,N,17546
55776,N,N,23714
55777,N,Y,15012
55778,N,N,27881
55779,Y,Y,8485
55780,Y,N,33064
55781,Y,N,42235
55782,N,Y,32339
55783,Y,Y,14628
55784,N,Y,42533
55785,Y,N,47626
55786,Y,Y,42120
55787,N,N,7573
55788,Y,Y,22598
55789,N,N,33279
55790,N,Y,22142
55791,Y,Y,44036
55792,Y,Y,30259
55793,N,Y,37943
55794,Y,Y,18944
55795,Y,N,4780
55796,Y,Y,10523
55797,Y,N,9897
55798,N,Y,20095
55799,Y,N,2796
55800,N,N,12498
55801,N,Y,38662
55802,Y,N,17861
55803,N,Y,45283
55804,Y,N,13819
55805,Y,N,31729
55806,Y,N,3661
55807,N,N,44491
55808,N,Y,16015
55809,N,N,16985
55810,Y,Y,45035
55811,Y,Y,39709
55812,Y,N,20117
55813,Y,N,32881
55814,N,N,29200
55815,Y,Y,36232
55816,Y,Y,47450
55817,N,Y,7036
55818,N,N,20441
55819,Y,N,3601
55820,N,N,17366
55821,Y,N,40878
55822,Y,N,7399
55823,N,Y,39053
55824,N,Y,24309
55825,Y,N,17426
55826,N,Y,37792
55827,Y,Y,17858
55828,N,N,43303
55829,N,N,33663
55830,Y,Y,21275
55831,Y,N,20574
55832,Y,N,21879
55833,Y,N,436
55834,Y,N,4012
55835,N,N,46244
55836,Y,N,36012
55837,N,Y,37446
55838,Y,N,43340
55839,Y,N,38519
55840,Y,Y,2232
55841,Y,N,49944
55842,Y,N,23733
55843,N,Y,44716
55844,Y,Y,43199
55845,Y,Y,30818
55846,N,Y,42511
55847,Y,N,8354
55848,N,N,10765
55849,N,N,37834
55850,N,Y,16925
55851,Y,Y,34169
55852,Y,N,18212
55853,N,Y,43764
55854,N,Y,44675
55855,Y,Y,34758
55856,N,N,965
55857,N,Y,5144
55858,Y,N,2520
55859,N,N,47044
55860,N,N,29127
55861,N,N,36218
55862,N,Y,45246
55863,Y,N,18528
55864,Y,N,41419
55865,Y,Y,42114
55866,Y,N,43364
55867,N,N,42481
55868,N,Y,8926
55869,Y,Y,36227
55870,N,Y,41883
55871,N,N,12220
55872,N,Y,25941
55873,Y,N,384
55874,N,N,23116
55875,Y,N,22944
55876,Y,Y,5980
55877,N,Y,24526
55878,Y,Y,17410
55879,Y,Y,37352
55880,N,N,42162
55881,Y,N,13153
55882,Y,Y,32458
55883,Y,N,31335
55884,Y,Y,14890
55885,N,Y,45840
55886,Y,N,4217
55887,N,N,15622
55888,Y,N,33433
55889,N,N,38891
55890,N,Y,40536
55891,N,N,15596
55892,N,Y,8705
55893,N,N,1376
55894,N,Y,30432
55895,N,N,1941
55896,N,N,15293
55897,N,Y,45845
55898,N,N,1223
55899,N,Y,21774
55900,Y,N,38298
55901,Y,N,614
55902,N,Y,21203
55903,N,N,1319
55904,Y,Y,18788
55905,Y,N,13630
55906,N,N,18491
55907,N,Y,16003
55908,N,Y,6142
55909,N,N,48208
55910,Y,Y,4883
55911,Y,N,37776
55912,Y,Y,13166
55913,N,Y,23297
55914,Y,Y,17279
55915,N,N,37631
55916,Y,N,46160
55917,Y,Y,14417
55918,Y,N,42760
55919,Y,N,9491
55920,Y,N,28716
55921,Y,Y,5684
55922,Y,N,29104
55923,N,Y,5350
55924,Y,N,31202
55925,Y,N,16761
55926,N,Y,17370
55927,Y,Y,5762
55928,Y,Y,39281
55929,Y,N,11389
55930,Y,N,43699
55931,N,N,22104
55932,Y,Y,46483
55933,Y,N,37204
55934,Y,N,14518
55935,N,Y,9104
55936,N,N,30853
55937,Y,N,25006
55938,Y,Y,16457
55939,Y,Y,47158
55940,Y,Y,12699
55941,Y,N,44652
55942,N,N,48195
55943,Y,Y,13100
55944,Y,N,10742
55945,N,Y,10301
55946,N,Y,23627
55947,N,N,10394
55948,Y,N,35565
55949,Y,N,35103
55950,Y,Y,44711
55951,N,Y,23659
55952,Y,N,11496
55953,Y,N,9883
55954,Y,N,18533
55955,Y,Y,41324
55956,Y,Y,34376
55957,N,Y,32008
55958,Y,Y,45850
55959,N,N,17271
55960,Y,Y,19426
55961,Y,N,24469
55962,Y,N,47160
55963,Y,Y,49996
55964,Y,Y,22027
55965,N,Y,35514
55966,N,N,30459
55967,N,Y,26902
55968,N,Y,14538
55969,Y,Y,32397
55970,N,N,2773
55971,Y,N,45331
55972,Y,Y,29994
55973,N,N,10055
55974,Y,N,23666
55975,N,Y,33730
55976,Y,N,43656
55977,N,Y,11736
55978,Y,N,17716
55979,N,Y,39847
55980,N,Y,46546
55981,Y,N,22833
55982,Y,Y,36903
55983,N,Y,19510
55984,N,Y,21173
55985,N,Y,15668
55986,N,Y,17321
55987,N,Y,38247
55988,N,N,26066
55989,Y,Y,49136
55990,Y,Y,5972
55991,N,N,1286
55992,N,Y,11530
55993,N,N,1562
55994,N,N,27471
55995,N,Y,3999
55996,Y,Y,20941
55997,N,N,47504
55998,Y,Y,38658
55999,N,Y,29642
56000,N,N,4516
56001,N,N,24359
56002,Y,N,45737
56003,N,N,19931
56004,N,Y,39836
56005,Y,Y,2902
56006,Y,N,21692
56007,Y,N,18244
56008,Y,N,4930
56009,N,N,10798
56010,N,N,37704
56011,Y,Y,37131
56012,Y,Y,18217
56013,N,N,26229
56014,Y,N,47789
56015,Y,N,29257
56016,N,Y,41301
56017,Y,Y,16774
56018,N,Y,263
56019,Y,Y,1901
56020,N,N,35007
56021,N,Y,1706
56022,Y,N,3319
56023,Y,Y,43299
56024,N,Y,48804
56025,Y,N,3766
56026,N,N,14507
56027,N,N,42422
56028,Y,N,12128
56029,Y,N,46663
56030,Y,Y,24889
56031,N,N,18430
56032,Y,Y,21644
56033,Y,N,13676
56034,N,N,30425
56035,Y,Y,4226
56036,Y,Y,8066
56037,Y,N,31876
56038,Y,N,47627
56039,Y,N,4569
56040,Y,N,29531
56041,N,N,17745
56042,Y,N,930
56043,Y,N,36078
56044,N,Y,1116
56045,N,Y,4865
56046,N,N,9598
56047,N,N,31457
56048,N,Y,2740
56049,N,Y,6210
56050,N,Y,33950
56051,N,Y,49699
56052,N,N,38926
56053,N,Y,46416
56054,Y,Y,31957
56055,N,N,4769
56056,Y,Y,46757
56057,Y,N,26277
56058,N,Y,26896
56059,Y,N,47831
56060,Y,Y,2369
56061,N,N,1280
56062,Y,Y,4136
56063,N,N,37641
56064,Y,N,10994
56065,N,N,18842
56066,Y,N,18712
56067,N,N,2843
56068,N,Y,7623
56069,Y,N,49293
56070,Y,N,17784
56071,Y,N,27175
56072,N,Y,24122
56073,N,Y,24380
56074,Y,N,34336
56075,N,N,14313
56076,Y,N,33562
56077,N,Y,5274
56078,N,Y,275
56079,Y,Y,25238
56080,N,Y,28052
56081,N,Y,30880
56082,N,Y,44717
56083,N,Y,27654
56084,Y,N,48856
56085,Y,N,40040
56086,Y,Y,46114
56087,N,Y,43591
56088,N,N,9952
56089,N,Y,34801
56090,N,Y,4996
56091,N,N,40235
56092,Y,Y,16705
56093,Y,N,28995
56094,N,Y,41878
56095,Y,N,29489
56096,Y,Y,8878
56097,Y,Y,48804
56098,Y,N,49271
56099,Y,Y,49897
56100,N,Y,26091
56101,N,N,43201
56102,N,N,10177
56103,N,Y,4756
56104,N,Y,9820
56105,N,Y,4945
56106,N,N,18654
56107,N,Y,16607
56108,N,Y,36506
56109,Y,N,23488
56110,N,Y,11975
56111,N,N,15652
56112,N,N,11944
56113,Y,N,219
56114,Y,Y,19472
56115,N,N,27353
56116,Y,Y,49088
56117,N,Y,26597
56118,N,N,22267
56119,Y,Y,36996
56120,Y,Y,42555
56121,N,Y,34054
56122,Y,N,43216
56123,Y,Y,25258
56124,N,Y,24235
56125,Y,N,596
56126,N,N,1716
56127,Y,N,49020
56128,N,Y,3786
56129,N,Y,13737
56130,N,Y,10881
56131,N,N,10211
56132,Y,N,20006
56133,N,Y,6528
56134,Y,N,33393
56135,N,Y,46463
56136,Y,Y,20302
56137,N,N,22839
56138,Y,Y,36161
56139,N,N,13604
56140,Y,Y,40852
56141,Y,N,26261
56142,N,N,15739
56143,N,Y,6524
56144,N,Y,18254
56145,Y,Y,25324
56146,Y,N,13213
56147,Y,Y,22872
56148,N,N,38139
56149,Y,Y,15728
56150,N,N,8680
56151,N,N,6486
56152,N,N,12878
56153,Y,Y,11668
56154,N,N,41973
56155,N,N,39984
56156,Y,N,20342
56157,N,N,39745
56158,N,N,3488
56159,N,Y,22305
56160,N,Y,37410
56161,N,Y,33795
56162,Y,Y,6277
56163,Y,Y,22406
56164,N,Y,39342
56165,N,N,42987
56166,N,N,19152
56167,N,Y,49243
56168,Y,Y,49753
56169,N,N,36260
56170,N,Y,20569
56171,Y,Y,31749
56172,N,N,7954
