192505,3,942
206014,9,700
154972,3,917
151920,9,327
167180,3,976
205837,12,317
171657,5,113
229850,8,118
183196,11,250
153025,1,994
160970,8,664
202673,4,972
193029,9,193
228273,7,320
214257,11,780
226516,4,415
226665,2,372
188462,6,546
153760,4,216
194219,2,764
194094,7,778
228647,4,883
165468,9,521
205792,8,400
165883,2,818
192300,1,609
164099,1,927
166212,6,723
223831,2,914
166700,8,658
217130,4,571
178893,3,192
159586,4,215
208469,6,636
159596,2,325
226037,10,500
195091,10,729
153253,5,171
162947,2,832
217009,13,412
177197,1,791
193874,13,941
218905,12,456
214892,3,837
173093,10,273
220069,1,142
156726,5,410
180991,10,205
191529,10,819
187140,8,626
163600,8,917
167847,9,712
169347,11,768
156034,3,720
214899,7,517
226272,9,354
159875,9,829
168412,10,644
163631,12,282
176511,10,563
183311,9,753
202266,7,976
230001,9,303
151280,4,950
191006,9,912
159138,2,818
227108,5,908
150069,7,170
194027,2,977
151981,2,446
188819,1,964
168547,3,914
200889,4,320
167669,13,755
179856,1,361
175540,10,795
165691,7,542
178078,9,417
226398,5,723
219849,11,380
182961,8,405
172440,13,197
218616,6,253
185430,3,853
209647,1,339
167607,10,350
210097,10,101
205545,8,956
188821,3,636
180774,11,939
195655,12,262
194033,4,891
173255,6,111
204434,8,921
154767,7,134
162450,9,480
168423,1,849
160828,1,376
196902,2,651
219036,2,720
191680,8,949
199192,13,564
195729,7,285
150714,12,251
221133,4,751
183389,13,786
168581,8,305
177241,1,596
194211,13,191
179955,5,659
180781,1,541
157489,5,278
193769,3,713
220407,6,866
217638,6,209
214228,10,458
185504,6,978
223450,9,962
167921,11,664
225605,12,225
192368,3,837
165714,6,403
193873,6,149
203210,4,877
228902,5,217
179121,10,459
189575,13,851
157038,11,559
164931,9,906
190596,2,504
155082,1,149
163468,12,960
196392,10,352
214341,1,222
158655,13,389
203173,6,163
205907,3,859
164151,11,338
183096,12,225
183691,12,525
153632,3,745
202216,3,932
164166,9,905
220504,1,440
201411,4,989
151937,9,471
221354,8,827
200224,3,480
196094,10,746
154298,4,374
187299,11,768
175847,2,825
191199,13,620
170539,9,890
176191,6,411
169045,10,460
192633,9,206
159380,11,271
190525,9,446
151933,13,862
165277,9,187
161595,11,388
160857,8,154
176750,8,166
229348,12,854
226324,11,830
160657,2,419
216468,10,240
207544,4,192
151733,1,694
175933,7,224
192754,8,478
173817,1,385
167543,7,306
206534,13,273
196422,1,914
201919,7,899
152729,10,467
208386,5,149
172774,10,596
214594,11,919
184320,4,674
218362,13,189
158367,6,221
154951,7,249
162925,7,585
204413,1,997
168039,5,614
198684,4,600
214405,2,779
211789,8,532
205754,7,884
192446,8,443
225711,6,559
200357,6,557
218893,5,119
202370,5,427
206768,11,119
169246,7,155
163312,7,130
219131,4,725
178108,8,112
223990,3,232
215805,3,164
218042,2,739
195880,3,521
179049,4,794
192044,12,518
175571,9,814
184794,8,744
170976,11,415
194554,12,841
169300,12,197
162413,5,818
165160,8,688
178271,6,597
215818,4,876
228471,3,857
176237,8,687
193577,6,609
188355,9,483
229071,12,329
203226,6,142
221965,9,347
213559,7,525
190391,13,105
183828,11,148
225690,12,424
161318,4,608
220174,2,260
179829,4,791
226167,6,278
212147,8,519
182471,12,635
160027,11,923
174914,8,268
218607,6,972
152264,10,312
170094,5,252
173323,9,222
189376,12,783
190413,10,562
200127,11,756
186076,12,129
213809,10,565
156053,8,823
187328,5,569
191807,4,340
198161,5,475
214913,5,808
229651,3,930
184200,12,252
159941,6,251
158121,7,470
152218,4,688
209800,2,407
205274,8,913
150947,5,573
208764,8,931
192357,7,546
204625,11,340
212305,4,688
215544,1,375
192097,1,845
196543,9,980
166996,3,150
197000,11,325
185575,5,493
177363,6,747
201865,6,138
156068,13,990
171219,12,314
162321,9,377
173830,2,743
174456,2,632
187060,12,146
164511,3,246
212865,1,354
184075,3,572
205141,4,709
198818,11,431
223238,2,430
158557,13,283
185765,8,480
215959,3,413
227630,3,500
221276,6,731
219399,6,321
170621,9,563
217107,7,702
161156,2,243
185435,4,886
170083,1,925
158347,1,525
225655,6,638
169281,7,191
224139,12,531
169152,3,479
224265,1,631
168237,2,339
179996,8,727
156947,7,879
186875,8,622
179292,4,517
221619,8,756
227945,7,880
178298,1,914
191809,9,921
180822,1,1000
204547,6,531
209183,5,692
223064,11,216
197520,9,284
210129,4,572
158325,9,665
178925,4,707
152869,7,684
191618,4,499
210312,12,739
182399,2,622
177779,7,631
169224,11,485
180311,1,711
220486,2,742
225325,8,460
186678,11,952
170366,7,639
153792,2,520
223803,6,316
168638,13,758
198636,7,612
178465,10,467
201147,11,395
188113,9,150
227873,4,623
153413,11,906
208299,6,214
228982,12,860
205143,5,927
152247,1,505
178051,3,858
189881,6,193
188472,10,570
190467,8,912
193292,10,809
163892,12,752
197077,3,935
223729,11,122
171390,9,666
153069,4,849
227476,4,634
157131,4,566
206937,2,897
199900,1,865
217697,13,515
196777,1,391
194086,9,578
212898,9,462
156011,4,754
166707,13,800
228057,8,431
214915,4,335
174620,7,756
218037,8,237
197708,3,196
206673,11,919
226058,13,453
179589,3,305
173244,1,522
212256,10,498
177116,7,300
158667,4,707
218523,2,344
209873,9,215
225709,6,299
186249,10,734
212675,10,225
188661,9,846
216710,8,151
228631,4,304
155326,13,652
184769,7,282
201923,5,464
218798,5,496
194944,3,545
197184,10,231
225332,4,597
200743,11,539
187746,11,842
210957,6,886
183161,1,901
221144,13,853
151367,3,511
203368,4,504
179827,10,323
152115,10,521
190108,12,203
176836,4,840
161276,7,877
150313,2,237
192645,10,441
200229,13,116
179970,3,550
229624,12,428
154464,2,307
168702,7,458
185477,4,440
198118,7,607
185008,11,297
201457,10,417
156593,5,251
189138,13,232
189266,3,194
213206,8,806
193015,13,198
176158,1,674
168222,5,581
151223,6,101
203144,4,377
201915,10,785
209268,10,479
179177,10,338
196420,12,404
219577,9,554
201041,12,238
164421,4,866
201112,9,649
165777,7,323
160023,6,225
194058,11,910
181464,5,179
228587,7,958
187631,7,357
217186,7,752
208456,10,499
164099,10,146
172317,7,266
179427,2,596
161852,9,231
154987,8,595
198206,4,214
220080,11,859
217427,5,484
162096,9,396
184071,2,894
222549,11,981
183209,2,664
196615,10,395
216611,2,372
169074,12,378
212036,9,164
177002,5,979
202127,12,865
210845,8,794
228869,6,337
188366,3,341
176617,6,391
156203,3,209
223368,6,461
196842,2,895
202622,12,270
176353,7,636
186609,7,596
207528,8,230
176753,6,614
212601,11,526
156020,8,502
185575,2,384
180773,2,541
157457,1,376
216058,5,743
160350,13,400
198338,7,328
204178,7,967
200518,10,898
150146,4,840
200133,1,264
170788,7,587
229423,6,233
159055,8,510
218669,6,305
152000,12,898
215479,8,273
169878,1,540
210472,8,927
178123,8,183
191520,7,652
212166,1,250
187473,1,393
166751,12,514
174503,8,746
185937,9,422
199590,7,642
161013,13,348
153960,6,834
211438,6,663
158607,1,405
158759,10,288
196959,8,895
228245,7,736
178154,1,618
170808,13,587
229900,10,747
202080,13,350
226747,4,933
157600,7,467
178576,7,909
187811,1,831
171607,4,268
160335,12,732
191522,5,506
206498,9,857
156384,3,375
166131,5,527
199907,3,651
184784,3,763
174521,11,519
176322,4,252
163498,3,716
174909,1,642
172113,3,655
172735,10,777
171863,1,284
156146,6,519
223902,2,794
223708,2,621
201099,13,128
219822,10,874
201719,9,613
187670,7,813
192264,2,498
192199,12,877
198039,13,158
156833,11,941
187433,7,330
186583,2,198
193524,11,657
154710,2,628
181924,13,950
158958,11,795
194309,3,483
160808,9,179
168690,4,911
225265,6,493
198041,9,723
174917,8,668
155346,2,515
229983,7,382
190902,12,517
215976,9,605
195963,5,595
184117,11,456
169863,10,498
158474,9,759
198225,6,331
190506,12,263
172423,6,803
162835,6,586
169507,7,596
175894,13,844
160456,9,649
158420,4,745
208062,10,124
167382,6,313
220486,4,902
158109,3,291
215785,9,230
170771,10,776
212663,2,172
165852,13,739
213957,10,674
161150,4,488
201761,9,604
229995,1,239
222206,4,716
173573,13,179
178215,7,392
219525,11,907
166063,7,560
215102,10,342
205221,13,319
150725,2,741
190622,13,635
189562,6,149
214524,3,390
189451,8,816
218494,13,817
197465,9,231
158608,4,240
197854,8,247
210053,4,314
215286,11,221
184382,11,620
158347,2,896
198638,9,942
225802,9,587
188313,9,763
222873,5,225
165213,6,167
204344,2,433
191204,3,485
226535,3,336
199263,13,342
223525,5,422
208264,5,684
187316,3,100
181640,7,401
181690,6,318
223853,6,551
163502,2,128
203226,10,419
156466,13,686
197656,7,388
193963,9,355
199360,12,854
207343,4,117
217135,5,882
216114,1,489
163981,9,957
203227,8,655
173213,9,679
154247,5,306
180689,1,903
176784,1,507
200949,10,112
209591,7,537
171018,7,549
228028,8,893
213514,7,269
166514,13,201
219131,3,349
160351,13,225
207792,1,884
186193,4,879
198455,5,137
161333,1,853
173963,3,871
190017,11,319
177113,12,625
154621,3,297
214281,7,689
192493,13,945
227622,5,137
221446,5,753
207394,11,833
171669,1,545
223240,10,659
193908,1,819
173639,3,480
175099,3,584
212544,1,876
225200,10,687
166938,7,791
165449,4,296
226494,10,664
208307,6,787
158287,4,522
223174,4,560
195851,5,701
195305,12,913
206108,10,902
173458,7,812
152540,6,902
209380,13,761
221584,3,814
228764,5,479
215208,12,682
212840,8,124
207918,3,509
228498,3,173
201900,8,132
176479,7,651
188965,8,196
182688,13,416
205974,9,274
177071,13,949
155195,2,721
158130,6,102
202806,10,646
181529,13,124
177153,8,677
174640,6,361
160640,8,736
174555,3,786
196179,4,157
166240,11,599
172619,7,977
226035,4,268
214482,8,694
211861,9,496
159635,13,525
157042,10,994
217036,5,700
159813,2,358
224540,9,446
160298,7,628
152121,7,681
224925,10,483
165525,10,949
187528,8,356
219773,12,624
211687,5,953
202925,4,343
201195,11,539
201834,5,203
191344,6,998
180786,6,824
181844,9,366
198294,10,412
160558,4,713
165636,12,389
206416,6,910
222145,2,300
221364,7,706
227957,10,359
198434,3,329
186955,12,165
213984,10,787
178385,2,836
174149,5,461
151276,2,648
176025,2,299
218614,2,654
178142,6,509
159375,13,889
192633,13,655
200427,6,117
204746,2,947
185171,5,613
171974,8,866
158988,8,270
150283,4,144
207422,5,337
156669,6,390
192123,1,284
211450,5,797
187017,2,251
209306,6,973
187804,1,123
207181,6,290
229671,8,604
165137,12,520
153078,11,625
154006,7,784
210660,2,689
176052,10,189
174085,4,514
186795,11,441
211138,8,470
159442,10,250
152639,4,201
200068,3,977
186520,9,235
165339,9,406
162580,10,906
207008,9,660
189369,4,816
205298,1,669
163816,9,304
184947,10,768
171784,5,276
155933,7,384
194176,10,832
182952,11,141
220192,1,633
205070,7,823
205491,10,869
226674,1,475
178431,7,913
218851,4,546
208514,9,138
185269,9,242
154512,10,244
189354,13,918
186498,2,133
211110,1,587
168663,11,879
150264,12,548
215935,13,473
177616,1,288
206563,11,585
222240,3,214
201695,5,581
217475,13,122
167216,6,173
154043,9,317
184366,11,591
159974,12,561
194551,11,585
201824,4,601
170586,8,599
188543,6,302
226059,3,877
210502,6,547
169575,13,916
182948,6,284
220078,2,171
165770,10,149
173807,6,468
227053,9,612
171741,6,258
162169,6,150
229623,13,996
213136,6,731
199142,2,765
208502,4,532
215287,4,445
208046,3,577
166246,6,120
195359,8,312
187427,5,247
170956,10,137
162355,5,989
197152,2,420
204892,12,536
155944,13,525
215790,12,929
219819,5,239
183782,8,462
175474,11,812
221602,1,882
215232,9,116
225658,3,187
211573,5,671
170269,9,220
191492,3,937
161400,9,265
152258,9,422
161804,1,240
221603,10,636
187653,4,190
224818,7,709
196885,1,719
203197,12,161
174318,11,567
212011,6,340
162422,10,435
184892,9,661
173222,4,237
206788,2,698
211163,4,556
155761,2,981
171284,11,588
153469,5,115
203552,3,275
164748,1,682
152420,5,731
188154,12,884
195040,6,328
218418,9,713
164478,5,194
202978,9,392
176163,1,509
220667,7,239
192606,9,131
175252,10,994
190195,12,712
166954,4,860
188894,11,417
171847,13,503
215007,4,139
179288,3,863
166302,4,553
193985,3,236
227195,9,726
181652,11,813
219717,13,695
228172,11,735
150196,5,681
221552,13,326
214490,8,510
156926,2,249
159137,9,156
181146,11,483
218812,3,888
168611,13,433
162936,6,631
192179,8,321
218958,3,518
182228,5,759
199752,7,539
200723,5,620
224604,4,157
160607,6,613
163337,7,983
169399,3,783
197019,9,135
189919,1,343
191562,10,202
179495,3,153
179267,12,249
169156,4,235
185539,7,247
187942,5,957
207992,4,516
194202,9,475
194092,12,965
160089,11,420
227136,1,544
183976,12,507
226278,12,291
192221,7,831
227434,13,865
180630,5,123
154628,7,946
217291,1,801
228903,9,876
226983,1,934
221849,1,431
163974,5,181
172125,6,157
160239,6,881
175135,1,693
172761,5,708
154013,6,667
159869,1,741
189460,1,605
220765,7,694
166999,10,854
217372,10,483
169619,10,312
150109,1,464
227841,8,782
203707,11,796
187645,3,161
212446,7,160
190737,13,373
169678,7,612
193107,3,600
223779,5,517
190691,3,244
198601,7,493
198201,6,730
185615,11,198
171817,2,961
181625,2,663
160108,7,735
206394,7,903
174106,3,937
151698,13,811
216237,3,686
174769,13,837
190878,2,137
188122,4,820
166838,3,393
156076,12,403
195255,2,841
162503,3,856
219575,5,617
213017,5,169
160283,10,286
169959,7,178
172975,3,556
219487,1,127
173146,1,630
209184,13,439
169898,9,195
185771,10,925
215345,5,235
150513,6,259
195898,6,821
213556,13,634
187943,7,387
211943,7,173
200613,9,309
195517,11,147
174213,11,704
192076,12,297
156701,1,460
176248,12,228
226075,12,842
163329,2,148
177718,9,242
183353,3,128
219022,12,852
199155,12,506
180313,6,916
156347,10,789
223012,10,164
207717,12,633
227596,3,913
179175,6,512
180154,12,637
160573,6,692
176115,2,753
164684,8,556
200904,13,770
219731,11,265
152972,10,747
196370,11,928
217485,11,472
155475,12,866
214020,10,731
165314,10,376
192180,8,706
173918,13,940
172593,8,766
203970,2,298
172996,13,293
172332,1,630
211528,7,958
215487,1,719
174978,8,583
226571,11,605
189720,3,159
155084,2,312
226332,7,214
153916,6,233
176657,5,945
151192,12,614
216715,3,229
178949,6,924
188464,2,352
205860,3,546
179200,3,876
193789,12,738
192179,12,244
206809,3,907
177627,10,913
202665,12,905
212047,6,286
220031,3,724
215138,5,219
199756,1,655
229804,7,567
163557,2,105
165747,13,452
167347,5,364
211866,3,308
188060,2,519
204298,6,637
222161,13,882
223170,8,512
201245,5,864
209865,4,163
225073,5,301
153772,3,149
176879,10,247
189242,11,502
166969,8,827
175915,10,122
228556,11,887
155349,10,398
200420,4,710
197060,8,105
162075,3,133
226863,11,674
216369,4,589
154986,11,460
156271,9,106
206419,1,884
158857,1,514
190450,3,190
187406,11,896
186095,9,637
222008,4,743
167183,9,500
184454,4,111
185563,9,467
210478,6,445
202284,1,722
187997,5,548
187837,9,668
164670,8,743
189960,4,582
212688,4,706
220999,7,963
185552,1,102
214305,11,271
158196,6,320
217411,13,517
188832,7,491
209763,8,928
183722,5,553
211184,11,719
160396,7,797
177662,6,508
207802,11,895
177297,8,732
151306,1,485
220714,2,155
202481,10,228
176649,8,365
154059,2,119
205717,9,697
175452,12,185
215261,2,328
203284,4,240
179628,1,580
205531,5,637
156090,9,354
152605,2,493
172328,4,293
151691,5,514
156588,5,684
174406,9,611
173926,4,924
206734,1,688
214358,11,205
166209,6,644
157936,12,807
154689,6,566
221606,5,429
177984,8,685
212115,5,581
156508,9,585
172480,7,481
226208,13,985
209630,1,267
220290,11,957
205341,7,436
191360,10,826
175411,7,432
223516,6,229
182803,5,886
205220,6,347
164581,1,171
214673,5,313
159278,5,377
179885,13,846
213853,9,430
176974,7,981
182319,13,560
187707,6,349
169417,12,680
150816,4,110
173998,3,458
183433,6,317
195872,4,911
153149,5,508
152296,11,569
188753,5,953
181837,8,479
220327,12,432
206314,8,134
179934,1,663
187068,4,187
170949,13,520
159133,9,308
193104,8,814
157214,4,163
219270,11,278
215666,11,531
221514,10,103
212069,2,383
166980,2,773
197203,11,207
202294,12,803
213381,2,355
209188,5,880
167368,7,789
157502,13,450
163027,2,591
168381,7,507
194845,5,413
168532,6,151
152667,1,399
221085,3,892
167907,9,515
156747,3,135
228311,5,290
191175,4,688
209085,1,213
166466,4,952
165286,3,758
192604,4,743
218142,8,769
180191,1,927
171866,9,737
185830,10,390
168817,13,683
213532,11,141
197714,9,880
218583,9,569
224839,6,510
173206,7,704
200962,11,735
152332,6,834
184161,12,285
214018,2,339
208256,8,553
194840,10,665
158448,12,574
219555,6,919
166582,4,598
211591,5,453
223994,3,625
215337,8,864
187546,12,754
210077,9,442
152528,4,768
218545,8,760
217907,3,499
220501,6,565
168677,2,531
159588,3,134
172056,10,297
192744,7,322
162532,8,327
164276,2,362
212743,9,420
162503,2,644
178357,13,944
167016,10,599
228661,6,500
224915,4,312
163381,4,597
198708,12,309
182989,3,350
165058,5,829
179359,4,976
212280,1,713
154126,11,756
203062,3,555
186217,2,198
151597,7,511
205973,12,831
185544,12,903
194832,10,142
159391,4,506
184682,13,644
213140,5,607
221467,10,594
158266,11,277
211682,4,695
195637,13,637
162374,5,978
201046,6,147
226687,2,639
197321,13,209
163221,13,984
169266,13,824
177298,3,711
185818,1,203
219504,13,826
185675,5,528
153802,9,456
191068,6,290
181903,6,958
166600,3,940
210476,8,852
176599,4,866
161633,8,496
157962,6,413
163128,8,652
201395,8,802
150709,5,992
176995,3,832
205655,2,663
206482,2,886
190339,1,104
166942,4,161
220179,13,522
219340,11,481
185147,6,384
155644,3,255
208936,8,359
169970,10,270
157198,5,866
215471,13,498
175369,8,975
174924,13,897
160227,10,399
152854,3,243
183012,7,827
209851,12,816
199149,1,776
198098,6,238
229408,9,193
190720,12,412
151276,4,120
177402,9,183
184250,9,570
163675,12,508
166154,1,602
194342,1,471
176806,7,286
214544,3,499
157786,12,105
190068,9,296
158283,8,194
204091,8,331
191857,8,782
171493,9,504
167439,3,956
169761,2,944
195369,5,848
160645,6,742
203496,5,136
192979,10,495
154536,1,256
208340,10,253
173965,2,499
198111,3,262
182552,5,357
228698,12,472
219903,11,634
160900,3,950
166415,7,801
193053,12,338
182284,12,128
172958,3,158
179230,1,726
164977,4,944
180794,1,148
182783,2,700
190308,7,687
180548,5,317
224442,13,143
227787,10,359
220197,7,842
186674,11,612
186813,8,575
220131,2,904
219788,8,191
164637,13,287
162074,2,611
179690,1,189
204232,8,231
167014,13,668
162601,5,350
202194,12,328
178176,13,573
218391,2,136
212197,10,303
181197,10,995
220987,11,760
197087,7,242
170115,4,600
223962,3,899
183841,11,566
176616,11,797
151029,2,810
181568,4,961
228270,5,124
184916,7,748
157221,1,500
180235,1,301
180178,13,467
191432,12,112
207135,1,112
167708,5,486
161777,10,638
189289,11,429
175534,1,578
185666,11,215
187474,8,903
176654,10,651
188475,11,375
186219,6,618
203786,6,107
169418,7,664
192224,2,583
226701,6,425
199854,12,722
152429,13,912
194294,13,787
178649,2,411
175188,3,985
176739,3,505
170913,4,260
167793,13,181
184959,3,721
204969,6,375
212379,2,930
177945,13,676
178979,3,454
196343,11,193
192706,1,808
179544,11,896
150177,4,721
176875,8,522
211281,5,858
179012,7,390
223333,12,943
186979,13,536
185120,6,209
165437,10,296
155192,3,152
159011,11,649
185045,5,791
228215,3,579
164834,5,461
193037,9,153
224248,7,280
200708,9,369
157538,8,323
197186,4,838
201708,2,329
158330,13,396
203428,11,858
209256,5,849
209771,7,944
160462,13,834
222213,8,676
213298,3,808
180432,7,172
189963,4,293
199537,4,611
216850,7,699
191188,7,954
224717,4,169
199322,3,297
156365,8,575
210867,3,379
222043,4,472
151046,12,643
164280,7,952
177819,12,355
200690,11,256
181005,3,976
172050,6,325
225380,4,966
212763,1,594
201121,5,798
164096,12,752
200429,2,703
200340,2,411
154811,9,900
173831,2,286
204635,5,741
187608,11,325
161322,7,175
172327,10,412
206970,2,262
169372,1,362
222469,2,253
151074,12,432
201338,13,949
211087,9,910
201214,6,530
161283,13,257
160987,2,859
225919,1,429
153495,4,260
222984,11,950
211328,1,411
219276,11,188
204197,13,426
167200,8,198
226873,1,412
176727,1,820
226646,6,225
211722,8,673
179983,13,594
225117,8,232
210465,2,323
225508,4,745
223236,3,249
172848,3,891
194930,8,450
200753,10,641
227785,11,449
192020,4,828
225279,5,218
166716,6,822
174210,7,683
172469,12,799
201921,12,841
220434,10,456
201522,10,538
195334,8,592
223258,8,247
223922,7,502
225460,3,841
189243,6,648
182337,8,593
156159,12,663
164094,7,717
221942,1,996
213992,9,796
167949,4,671
168443,2,136
182644,4,342
178462,1,594
227826,6,932
155373,13,513
155329,8,131
160048,8,824
210399,13,274
161238,12,853
188816,7,344
224311,3,213
198714,4,720
152177,4,796
179425,1,613
226120,3,136
214225,11,115
201527,5,433
151575,5,779
197193,10,114
153661,4,446
206600,13,951
163515,7,440
171612,3,384
154818,4,485
206676,7,835
174401,10,969
174296,13,842
175197,3,804
174185,9,971
190894,4,662
191655,8,259
219451,4,961
187784,13,125
202981,10,157
165679,9,358
187451,11,904
192747,2,535
219432,10,461
175499,9,169
164520,3,601
160239,3,679
185051,1,600
179001,1,485
226054,8,154
224423,11,305
193290,9,827
160021,8,938
199907,11,463
177996,11,214
176070,2,752
195484,1,374
170320,3,992
162155,8,295
189399,11,427
169300,7,948
205461,7,456
203661,12,432
209077,10,416
208876,2,460
161088,3,804
172303,12,165
217419,9,992
165577,12,884
175281,3,176
169884,11,166
163857,6,991
163349,3,567
156795,12,196
200203,12,458
199076,6,838
181662,8,349
195131,13,830
198964,1,799
186510,8,823
156182,4,693
212820,2,205
221429,8,172
152604,5,120
172287,4,549
171097,4,103
226315,7,928
179513,4,895
158558,5,274
211602,3,847
218991,2,522
169195,2,874
196332,13,170
190075,5,889
173466,9,429
186158,3,335
187520,11,811
150317,4,454
170134,6,506
188511,1,823
210327,10,468
177737,9,656
193304,5,255
227328,8,781
181552,13,799
166503,2,144
198654,7,677
210582,5,368
200409,2,722
153069,13,523
198288,13,454
150358,4,303
191640,10,794
176717,8,224
157589,6,748
177108,1,658
223741,8,314
227494,5,110
190824,6,469
210353,12,263
164645,1,721
182470,3,596
226600,1,234
180004,5,561
167184,12,815
182956,1,448
213042,5,636
226083,3,801
184707,1,154
219199,10,937
217226,2,742
151047,5,435
167793,13,369
224552,9,860
192640,5,140
222519,8,561
189514,2,785
185053,3,623
192434,13,690
212397,6,114
183971,5,743
176595,11,379
215432,9,638
226634,13,539
202730,13,118
206111,1,280
155249,10,158
216332,7,859
218336,5,299
196826,5,347
185935,12,907
161427,2,149
170221,12,914
189638,9,718
198559,9,551
164852,2,483
169468,10,560
168964,3,926
151263,10,191
166327,13,520
194549,5,225
184759,12,433
214266,10,858
185410,9,577
182948,1,483
208940,9,405
187631,3,779
177216,4,819
222559,5,726
224150,11,774
214065,10,817
198315,1,650
181656,6,508
184362,9,213
181239,13,231
188622,11,604
159869,11,422
223762,4,528
216080,4,826
212741,9,874
205484,3,690
195083,8,903
206967,10,627
155970,10,724
166867,10,592
204572,13,546
197372,1,989
159508,2,348
161426,2,251
195355,10,944
190076,3,707
199159,7,893
214278,4,909
174423,5,946
225167,8,565
218225,4,300
224604,9,595
169993,4,931
165636,12,809
183329,7,283
160662,1,525
180908,8,311
174937,10,666
187835,2,371
218995,6,151
194932,6,838
180759,1,931
214698,10,434
224079,13,973
195391,8,461
157186,9,997
205345,13,529
171383,8,145
181933,5,366
176143,11,921
215095,6,642
179985,7,996
176937,4,408
204156,1,747
211847,4,101
170277,4,899
205866,9,958
187288,3,399
204793,8,302
212942,4,837
166282,6,675
152340,10,962
221352,10,360
195582,11,691
228985,4,175
197355,12,614
188872,2,977
223170,8,122
209638,1,202
164229,7,931
158411,8,172
163626,7,131
195897,5,857
219257,6,244
183993,4,407
181824,8,214
223661,8,121
176194,9,181
174850,5,726
218779,10,287
164808,11,491
151964,7,437
157179,9,633
198142,2,419
173798,9,719
212054,8,158
183163,5,170
154148,9,940
213404,6,983
214295,8,416
217132,11,288
228410,11,518
173248,8,864
154869,3,646
209592,7,967
178374,1,345
219711,4,335
153589,10,147
150881,10,771
159867,3,330
157355,8,332
228774,13,847
183845,8,385
179895,11,694
154498,13,582
194916,10,609
185212,6,793
188786,13,778
177425,10,692
161761,7,344
167522,3,819
196184,6,831
155207,9,897
150903,3,581
201144,5,290
188774,2,171
190860,11,348
215014,3,241
181201,2,877
172851,1,163
206580,1,666
165209,3,735
207872,10,586
218935,9,457
189756,1,736
175090,5,682
181262,9,139
168114,7,344
198268,7,842
200905,9,814
174907,11,243
227574,7,526
216594,11,842
153901,11,932
214501,6,837
227402,12,485
210950,13,800
191763,7,905
151684,9,704
179529,5,421
228365,1,745
176124,8,412
179022,7,306
189373,13,575
225175,6,637
157726,13,267
194498,2,583
204555,13,295
222717,1,745
199414,11,168
182370,6,391
158800,7,421
185898,4,402
186172,2,935
153876,4,288
151669,1,409
222412,10,664
204324,2,455
229526,9,860
178833,13,296
224737,6,639
159455,10,869
153910,5,717
168679,2,102
154710,1,142
227526,11,730
186903,5,237
225568,7,191
177861,10,242
177228,6,336
182060,12,611
175248,7,662
210780,11,333
161980,2,336
202524,12,907
186220,3,173
219881,9,419
165635,10,657
218908,11,582
202754,6,983
164539,4,801
159753,8,855
213675,13,304
229681,5,880
178597,4,894
171975,1,694
217417,9,228
208292,3,167
208139,2,859
180156,1,967
217122,13,776
161870,5,105
209208,9,766
228212,8,568
189236,2,482
191145,11,904
167624,9,154
160180,9,328
177031,7,674
167086,7,391
186055,8,567
219486,9,443
167436,11,461
187420,8,215
208933,5,234
150077,2,358
214314,6,588
162281,11,331
217007,2,357
183378,4,169
211340,1,154
222433,4,949
170816,1,571
160604,9,532
184494,13,267
174269,6,119
203633,4,885
157413,1,228
151965,6,131
208522,3,496
173251,1,742
158308,9,711
190480,8,528
198937,7,718
200582,3,979
214923,12,433
162981,4,723
199656,10,467
217222,12,819
202509,9,691
163623,2,985
195481,5,587
212168,3,725
172159,2,973
212976,6,675
218342,13,714
183170,5,680
215213,7,794
197648,1,968
161880,2,806
152705,13,551
227372,6,747
164432,2,894
217119,9,554
157589,8,877
175912,1,729
224503,2,173
198137,7,822
218950,13,624
194809,2,537
201795,13,462
168648,10,301
215421,4,862
191762,8,723
171864,12,490
193020,9,754
165426,6,493
156953,3,827
156121,12,445
224538,7,706
168380,10,714
220398,7,124
210044,10,809
228396,11,589
186073,4,689
181122,3,372
209453,10,904
154334,6,313
158466,12,829
191309,12,186
207218,13,216
198292,2,898
177515,9,601
165419,13,411
180967,1,934
214692,1,850
227872,2,296
186731,7,911
159911,4,893
172465,6,245
153904,3,322
176711,9,735
211138,5,539
159827,11,708
173819,6,227
180300,5,591
166695,6,679
192166,12,506
184357,6,626
151603,10,104
226958,10,666
222822,11,940
178867,3,531
153657,10,858
195623,3,718
207214,6,470
227611,11,647
206817,1,480
206115,1,915
180486,6,847
202221,13,741
156832,10,121
181550,10,113
193165,13,668
187247,5,784
157755,8,974
157515,2,930
220665,7,682
154761,9,131
214517,4,997
158800,1,383
216695,3,286
207816,10,699
153943,8,731
172871,10,682
201812,13,425
155224,8,468
152446,5,731
225058,12,571
203951,5,626
213557,8,728
206404,11,943
204043,7,713
184779,13,806
172951,12,677
172974,13,370
184617,12,928
191658,3,199
174300,11,730
169017,6,134
160100,11,414
152612,2,268
195827,8,342
208616,4,415
156988,4,999
201133,7,643
206733,1,821
162472,9,817
177823,1,155
212540,1,523
159394,10,484
205419,3,965
188078,6,557
221100,1,817
169622,13,843
229736,10,673
217118,5,419
161316,2,472
161665,6,352
201002,10,722
186661,13,882
217824,12,900
185038,4,372
179489,6,172
150531,2,564
191497,1,403
179271,10,421
167617,3,896
159697,8,862
216137,13,359
163598,3,629
229154,5,114
221920,5,716
152737,3,127
221250,2,524
157391,1,435
189130,9,978
166140,13,254
