14571,0,compartido,individual,67,35287
14572,2,privado,individual,86,12806
14573,1,privado,individual,1,8630
14574,0,privado,compartido,29,25465
14575,3,compartido,compartido,59,8379
14576,0,compartido,individual,14,43259
14577,2,privado,individual,56,25737
14578,2,privado,compartido,58,19285
14579,1,compartido,individual,78,48182
14580,2,privado,individual,24,20910
14581,0,privado,compartido,51,6037
14582,2,compartido,individual,29,46505
14583,1,compartido,individual,95,44967
14584,0,compartido,individual,68,41166
14585,2,compartido,individual,21,1198
14586,3,compartido,compartido,67,25866
14587,2,privado,individual,36,6560
14588,3,compartido,individual,88,5139
14589,1,privado,compartido,92,43951
14590,3,privado,individual,13,42315
14591,2,privado,individual,75,1911
14592,3,privado,compartido,63,39372
14593,3,compartido,individual,92,27462
14594,0,privado,individual,45,10032
14595,3,compartido,compartido,1,22277
14596,0,compartido,individual,49,38549
14597,3,compartido,individual,71,33396
14598,1,privado,individual,88,46743
14599,1,privado,compartido,91,18885
14600,3,privado,individual,15,8382
14601,1,compartido,individual,69,40864
14602,0,compartido,compartido,81,49006
14603,1,privado,individual,60,46082
14604,1,compartido,compartido,85,43671
14605,3,compartido,individual,70,1276
14606,2,privado,compartido,82,47828
14607,0,privado,individual,75,1116
14608,2,compartido,individual,24,38005
14609,3,compartido,individual,8,32233
14610,2,privado,compartido,21,41321
14611,1,compartido,individual,49,4977
14612,0,compartido,compartido,48,21599
14613,0,privado,compartido,39,30809
14614,3,compartido,compartido,84,3425
14615,0,privado,individual,85,35724
14616,3,compartido,compartido,74,9842
14617,2,compartido,individual,26,47626
14618,2,compartido,compartido,44,23214
14619,1,compartido,compartido,43,794
14620,3,privado,individual,37,21984
14621,2,privado,individual,60,7487
14622,0,privado,compartido,58,43254
14623,1,privado,individual,76,32169
14624,1,privado,individual,54,35247
14625,3,privado,compartido,18,31025
14626,3,privado,compartido,68,5269
14627,0,privado,individual,94,20476
14628,2,compartido,compartido,47,40196
14629,2,compartido,individual,2,20136
14630,0,compartido,individual,94,22902
14631,2,privado,compartido,25,17926
14632,0,compartido,individual,40,30441
14633,3,privado,compartido,78,13059
14634,3,compartido,compartido,30,48573
14635,3,compartido,compartido,79,16120
14636,2,compartido,compartido,7,27837
14637,1,privado,individual,94,49799
14638,1,compartido,individual,17,33879
14639,1,privado,individual,78,24040
14640,2,privado,individual,42,9689
14641,2,privado,compartido,81,48402
14642,1,compartido,individual,25,9632
14643,0,privado,individual,47,12507
14644,3,compartido,individual,32,29334
14645,2,privado,individual,90,27960
14646,0,privado,compartido,60,28714
14647,3,compartido,individual,71,13171
14648,1,compartido,individual,14,39126
14649,1,compartido,individual,27,19620
14650,1,privado,compartido,3,830
14651,0,compartido,compartido,31,1850
14652,1,compartido,compartido,22,2961
14653,0,privado,compartido,15,31266
14654,1,compartido,compartido,23,23006
14655,2,compartido,individual,41,39483
14656,0,compartido,individual,42,13980
14657,0,privado,individual,8,25995
14658,3,privado,compartido,68,1918
14659,3,compartido,compartido,28,3874
14660,1,privado,compartido,77,33386
14661,3,compartido,compartido,35,28060
14662,2,compartido,compartido,35,22495
14663,1,privado,individual,60,40762
14664,1,compartido,compartido,83,12606
14665,1,privado,individual,40,43952
14666,0,compartido,compartido,27,3527
14667,1,compartido,compartido,36,49424
14668,0,privado,compartido,98,8697
14669,2,compartido,compartido,94,26684
14670,2,compartido,compartido,76,19886
14671,0,privado,compartido,12,12951
14672,0,privado,individual,53,48990
14673,3,privado,individual,35,30603
14674,2,compartido,compartido,20,37888
14675,3,compartido,compartido,77,48115
14676,2,compartido,compartido,78,4172
14677,0,privado,compartido,63,23876
14678,0,compartido,compartido,18,35908
14679,0,compartido,compartido,59,42808
14680,2,compartido,individual,22,35020
14681,2,compartido,individual,93,22490
14682,2,compartido,individual,97,26272
14683,1,compartido,individual,92,43412
14684,3,compartido,compartido,59,37818
14685,3,privado,individual,73,11093
14686,2,privado,compartido,18,17839
14687,1,privado,individual,57,30362
14688,1,privado,individual,50,14647
14689,3,privado,individual,82,9014
14690,3,compartido,compartido,80,46909
14691,2,privado,compartido,22,19311
14692,2,privado,compartido,53,42609
14693,0,compartido,compartido,93,49794
14694,3,compartido,individual,60,6668
14695,0,privado,compartido,67,12730
14696,3,privado,compartido,75,42621
14697,3,privado,individual,17,43273
14698,0,compartido,compartido,17,31341
14699,3,compartido,individual,76,11266
14700,0,privado,compartido,82,36721
14701,1,privado,individual,20,23950
14702,3,compartido,individual,55,38787
14703,0,privado,compartido,10,47195
14704,0,compartido,individual,41,9558
14705,0,privado,individual,56,21435
14706,3,privado,individual,41,24585
14707,3,compartido,compartido,67,7866
14708,0,compartido,compartido,9,28470
14709,0,compartido,compartido,30,18703
14710,0,privado,compartido,31,15090
14711,3,compartido,individual,67,24132
14712,1,privado,individual,76,42776
14713,0,compartido,compartido,60,20905
14714,2,privado,compartido,24,31141
14715,1,compartido,compartido,10,33249
14716,0,privado,compartido,26,36954
14717,1,privado,individual,26,13267
14718,1,privado,compartido,89,3431
14719,3,privado,compartido,61,34686
14720,0,privado,individual,6,11773
14721,1,compartido,individual,77,39963
14722,1,compartido,compartido,39,40196
14723,1,privado,compartido,4,12649
14724,1,privado,individual,53,47571
14725,2,privado,individual,73,45241
14726,1,compartido,compartido,49,9965
14727,3,privado,compartido,22,41406
14728,3,privado,compartido,51,31510
14729,1,privado,compartido,30,18296
14730,2,compartido,individual,20,47709
14731,2,compartido,compartido,38,9426
14732,1,compartido,compartido,98,15433
14733,0,privado,compartido,58,8355
14734,1,compartido,compartido,60,17694
14735,0,privado,individual,65,20081
14736,0,privado,individual,97,33535
14737,0,privado,compartido,100,40533
14738,0,compartido,compartido,31,11796
14739,1,privado,individual,32,82
14740,1,compartido,individual,6,2016
14741,2,privado,individual,76,1023
14742,1,compartido,individual,27,3651
14743,0,compartido,individual,5,49904
14744,3,privado,individual,15,516
14745,2,privado,individual,9,26070
14746,1,compartido,individual,88,18891
14747,1,privado,compartido,34,28854
14748,2,privado,compartido,64,36672
14749,0,privado,individual,36,21661
14750,1,privado,individual,86,9308
14751,3,privado,compartido,61,40803
14752,2,privado,individual,4,15258
14753,3,privado,individual,41,11794
14754,0,privado,individual,100,49287
14755,0,compartido,individual,36,46578
14756,2,privado,compartido,40,20639
14757,1,privado,compartido,8,16976
14758,2,privado,compartido,37,34192
14759,1,privado,compartido,25,3198
14760,3,privado,individual,81,11306
14761,3,compartido,individual,97,7236
14762,3,privado,individual,85,19123
14763,3,privado,individual,82,11475
14764,3,privado,compartido,76,7897
14765,2,privado,compartido,27,30647
14766,3,privado,compartido,29,46035
14767,2,privado,compartido,90,42836
14768,1,compartido,individual,76,42155
14769,1,compartido,compartido,21,3984
14770,0,compartido,individual,29,15430
14771,0,privado,individual,55,22067
14772,0,compartido,individual,49,33829
14773,1,compartido,individual,33,3428
14774,0,privado,individual,56,40266
14775,1,privado,compartido,48,46652
14776,1,privado,compartido,93,37263
14777,1,privado,compartido,55,27167
14778,0,compartido,individual,80,21975
14779,3,compartido,individual,72,33565
14780,0,compartido,individual,34,23200
14781,1,privado,compartido,24,26972
14782,0,privado,individual,71,37886
14783,0,compartido,individual,83,24230
14784,3,compartido,compartido,57,1130
14785,1,compartido,individual,61,4638
14786,0,compartido,individual,63,6495
14787,0,compartido,compartido,29,35285
14788,0,privado,compartido,33,47652
14789,0,compartido,individual,82,15729
14790,3,compartido,compartido,36,4754
14791,2,privado,individual,45,26611
14792,3,compartido,individual,88,31985
14793,1,compartido,compartido,81,17232
14794,0,compartido,individual,58,6424
14795,1,privado,compartido,79,47703
14796,2,privado,individual,56,28574
14797,0,compartido,individual,56,48565
14798,1,privado,compartido,56,14113
14799,3,privado,compartido,56,34077
14800,3,privado,individual,27,44798
14801,0,privado,compartido,75,25907
14802,1,compartido,individual,10,45281
14803,2,privado,compartido,54,39766
14804,0,privado,compartido,85,44171
14805,2,privado,individual,93,25766
14806,1,compartido,individual,21,45721
14807,2,privado,compartido,49,24661
14808,3,compartido,individual,69,9207
14809,1,compartido,compartido,59,9760
14810,1,privado,compartido,82,21658
14811,3,compartido,individual,26,11913
14812,1,compartido,compartido,22,17150
14813,0,compartido,individual,69,40273
14814,1,privado,individual,10,5130
14815,0,privado,compartido,80,28723
14816,2,compartido,compartido,90,42673
14817,2,privado,compartido,30,35699
14818,3,compartido,individual,20,35178
14819,1,compartido,compartido,67,33192
14820,3,compartido,compartido,23,23105
14821,2,compartido,compartido,37,14068
14822,1,compartido,compartido,45,11567
14823,1,privado,compartido,7,2673
14824,3,compartido,compartido,89,7533
14825,3,compartido,compartido,100,36352
14826,2,privado,individual,90,33534
14827,2,compartido,compartido,20,34059
14828,2,compartido,compartido,43,1201
14829,0,compartido,compartido,50,35748
14830,0,privado,compartido,39,28849
14831,0,privado,individual,62,21218
14832,2,compartido,compartido,33,28683
14833,2,compartido,compartido,61,47938
14834,0,compartido,individual,11,45127
14835,0,privado,compartido,43,27099
14836,0,compartido,compartido,91,15664
14837,2,privado,compartido,65,29407
14838,2,compartido,individual,64,23938
14839,2,privado,individual,90,41274
14840,1,privado,individual,10,12937
14841,3,privado,individual,37,31922
14842,3,privado,individual,93,23098
14843,2,compartido,compartido,67,17245
14844,1,privado,compartido,49,15380
14845,2,compartido,individual,22,4612
14846,1,privado,compartido,32,21810
14847,0,compartido,individual,29,41350
14848,3,compartido,individual,44,39310
14849,0,compartido,individual,83,24354
14850,0,privado,individual,89,3505
14851,2,compartido,individual,25,42937
14852,2,privado,individual,31,15249
14853,1,privado,compartido,78,10659
14854,1,compartido,individual,41,20236
14855,3,privado,compartido,32,25045
14856,0,privado,compartido,37,22952
14857,1,privado,individual,6,30388
14858,0,compartido,compartido,45,15884
14859,2,privado,compartido,48,244
14860,2,compartido,individual,94,18048
14861,0,compartido,compartido,7,8179
14862,1,privado,individual,30,41407
14863,0,privado,individual,49,26467
14864,1,privado,compartido,46,710
14865,0,compartido,compartido,11,14178
14866,2,compartido,individual,85,15671
14867,2,compartido,compartido,45,25744
14868,0,compartido,individual,46,1887
14869,1,privado,compartido,62,45450
14870,0,compartido,compartido,64,7703
14871,1,compartido,compartido,84,5861
14872,2,privado,compartido,81,3770
14873,1,privado,compartido,95,33073
14874,3,compartido,individual,90,29850
14875,3,compartido,individual,66,31597
14876,3,privado,individual,55,40428
14877,0,privado,compartido,65,2724
14878,2,privado,individual,76,22786
14879,3,privado,compartido,72,18979
14880,2,compartido,individual,90,6064
14881,1,compartido,compartido,12,11384
14882,1,privado,compartido,99,36097
14883,0,compartido,compartido,70,16072
14884,3,privado,individual,34,21740
14885,3,privado,individual,44,44085
14886,2,compartido,compartido,41,26945
14887,1,privado,individual,65,18862
14888,0,compartido,compartido,82,37226
14889,0,privado,individual,73,23682
14890,3,privado,individual,97,29270
14891,1,privado,individual,8,33787
14892,0,privado,compartido,73,47757
14893,1,compartido,compartido,31,2253
14894,2,compartido,individual,46,32590
14895,2,compartido,individual,31,18258
14896,1,privado,individual,58,46905
14897,2,privado,compartido,41,34574
14898,3,privado,compartido,55,471
14899,3,privado,compartido,64,18018
14900,3,privado,compartido,79,27199
14901,3,privado,individual,34,34249
14902,1,privado,compartido,71,43582
14903,1,privado,individual,92,48363
14904,0,privado,compartido,90,44567
14905,2,compartido,compartido,39,15789
14906,2,privado,individual,2,23020
14907,2,compartido,compartido,77,7246
14908,3,privado,compartido,6,15917
14909,1,compartido,individual,70,41517
14910,1,compartido,individual,72,20662
14911,3,compartido,individual,22,34477
14912,2,compartido,individual,3,25135
14913,0,compartido,compartido,77,27120
14914,2,compartido,compartido,91,20606
14915,3,compartido,compartido,74,38414
14916,0,privado,compartido,24,45876
14917,2,privado,compartido,79,17033
14918,0,privado,compartido,94,35769
14919,1,privado,compartido,65,22594
14920,2,compartido,compartido,52,15101
14921,0,compartido,individual,90,30021
14922,2,compartido,compartido,58,6853
14923,3,compartido,individual,41,14583
14924,0,compartido,compartido,59,3763
14925,1,compartido,individual,15,2658
14926,0,compartido,individual,100,40693
14927,0,compartido,compartido,1,22737
14928,0,privado,individual,33,18519
14929,3,privado,individual,6,47394
14930,2,privado,compartido,20,13900
14931,0,privado,compartido,43,37651
14932,0,compartido,compartido,81,45186
14933,1,compartido,compartido,46,26815
14934,0,privado,compartido,67,33850
14935,0,privado,compartido,83,12492
14936,3,privado,individual,21,20939
14937,2,compartido,individual,33,6759
14938,2,compartido,compartido,49,39033
14939,0,privado,compartido,37,18799
14940,0,compartido,individual,32,2072
14941,0,compartido,individual,55,30613
14942,0,privado,compartido,17,33487
14943,3,compartido,compartido,68,32810
14944,0,compartido,individual,38,6645
14945,1,compartido,compartido,96,30975
14946,3,compartido,compartido,60,7464
14947,3,compartido,compartido,76,23893
14948,0,privado,compartido,92,12761
14949,0,privado,compartido,77,43878
14950,2,privado,individual,59,64
14951,1,compartido,individual,29,36528
14952,1,compartido,compartido,9,15105
14953,3,privado,individual,7,23332
14954,3,compartido,individual,70,2561
14955,0,privado,individual,25,11495
14956,0,privado,individual,2,39239
14957,2,privado,compartido,76,47969
14958,1,privado,individual,22,24972
14959,3,privado,individual,43,48738
14960,2,compartido,individual,11,10639
14961,2,privado,compartido,90,15905
14962,2,compartido,compartido,79,13492
14963,0,privado,compartido,78,35366
14964,3,compartido,individual,95,9775
14965,0,privado,compartido,22,26667
14966,1,compartido,compartido,4,24790
14967,2,privado,compartido,63,4880
14968,1,compartido,individual,38,34518
14969,3,privado,compartido,1,34608
14970,3,compartido,compartido,88,28265
14971,3,compartido,individual,92,44739
14972,3,privado,individual,49,36832
14973,3,compartido,compartido,80,17116
14974,1,compartido,compartido,76,13791
14975,2,privado,compartido,58,534
14976,3,compartido,compartido,13,47172
14977,0,compartido,individual,50,14169
14978,0,privado,compartido,48,46204
14979,0,compartido,compartido,88,10319
14980,0,compartido,compartido,65,13471
14981,1,privado,individual,49,14186
14982,1,compartido,individual,60,31367
14983,2,privado,individual,9,43341
14984,0,privado,compartido,80,47193
14985,0,compartido,individual,76,42857
14986,0,compartido,individual,45,30459
14987,3,privado,individual,43,29047
14988,1,privado,compartido,23,41799
14989,0,privado,individual,8,11444
14990,1,privado,compartido,100,9654
14991,3,compartido,compartido,26,31887
14992,1,compartido,compartido,35,45986
14993,1,privado,individual,84,26679
14994,2,compartido,compartido,58,14175
14995,2,privado,compartido,80,36200
14996,0,privado,individual,49,10617
14997,3,compartido,individual,59,25121
14998,0,privado,individual,8,6491
14999,3,privado,compartido,86,21653
15000,0,privado,individual,96,46961
15001,3,privado,individual,7,21537
15002,2,compartido,compartido,75,21084
15003,2,compartido,compartido,69,4842
15004,0,privado,compartido,82,48286
15005,1,compartido,compartido,45,13324
15006,1,privado,individual,90,41872
15007,2,privado,compartido,57,4856
15008,2,compartido,compartido,76,22711
15009,1,privado,individual,31,45594
15010,2,privado,compartido,37,39637
15011,3,privado,individual,84,6795
15012,1,privado,individual,1,42893
15013,0,privado,individual,5,47650
15014,2,compartido,individual,48,24942
15015,3,compartido,compartido,3,32672
15016,0,privado,compartido,70,22124
15017,0,compartido,individual,8,1572
15018,2,privado,compartido,23,14831
15019,0,privado,compartido,74,12147
15020,0,privado,compartido,72,39489
15021,1,compartido,individual,81,30130
15022,2,compartido,individual,21,48338
15023,3,privado,compartido,54,7911
15024,1,compartido,individual,87,10239
15025,2,privado,individual,56,10087
15026,0,compartido,compartido,13,9743
15027,3,compartido,compartido,70,27800
15028,0,privado,compartido,84,44886
15029,2,compartido,individual,69,14922
15030,2,privado,individual,90,21541
15031,2,privado,individual,30,4483
15032,2,compartido,individual,65,730
15033,3,privado,individual,33,32581
15034,0,privado,individual,18,47396
15035,0,privado,individual,48,2672
15036,3,compartido,individual,69,24896
15037,3,compartido,individual,91,12045
15038,2,compartido,individual,9,39708
15039,3,privado,compartido,12,25694
15040,3,privado,individual,62,45864
15041,1,privado,compartido,60,34645
15042,1,privado,individual,87,48746
15043,2,privado,compartido,49,18319
15044,3,compartido,compartido,24,45831
15045,2,privado,individual,74,28343
15046,0,privado,compartido,55,41936
15047,2,privado,compartido,34,34845
15048,2,privado,individual,3,37001
15049,3,compartido,compartido,93,29010
15050,2,privado,compartido,87,27778
15051,3,privado,compartido,15,3301
15052,0,privado,individual,79,21072
15053,2,privado,individual,21,45701
15054,3,privado,individual,79,43822
15055,0,compartido,compartido,59,13150
15056,0,compartido,compartido,74,31613
15057,2,privado,individual,12,36606
15058,0,privado,compartido,1,37094
15059,0,compartido,compartido,75,28735
15060,0,compartido,individual,63,47420
15061,2,compartido,individual,66,5912
15062,0,compartido,individual,84,2007
15063,2,compartido,individual,78,39186
15064,0,privado,compartido,66,13803
15065,0,compartido,individual,41,49987
15066,1,privado,compartido,56,8062
15067,2,compartido,compartido,4,22300
15068,3,compartido,compartido,94,20835
15069,2,privado,individual,9,33831
15070,1,compartido,individual,29,34705
15071,0,compartido,compartido,29,29838
15072,1,compartido,individual,44,41980
15073,1,privado,individual,42,21738
15074,0,compartido,individual,40,24381
15075,2,compartido,individual,92,15326
15076,3,compartido,compartido,42,11517
15077,1,privado,individual,37,30973
15078,2,privado,individual,17,41166
15079,1,compartido,individual,60,34507
15080,0,compartido,compartido,61,4827
15081,1,compartido,individual,4,8659
15082,0,compartido,compartido,8,36713
15083,2,privado,compartido,49,26513
15084,2,compartido,compartido,45,19325
15085,0,privado,individual,73,39425
15086,0,privado,individual,16,4832
15087,0,compartido,individual,17,12433
15088,3,privado,individual,7,1238
15089,2,compartido,compartido,94,21272
15090,2,privado,individual,22,49186
15091,0,privado,individual,65,16927
15092,0,privado,individual,59,4202
15093,3,compartido,individual,60,25256
15094,0,privado,compartido,94,32703
15095,2,privado,individual,3,1475
15096,3,compartido,compartido,55,32320
15097,0,compartido,individual,62,48114
15098,1,privado,compartido,100,5417
15099,2,compartido,individual,51,748
15100,2,privado,compartido,5,7323
15101,0,privado,compartido,41,38583
15102,2,privado,compartido,19,15864
15103,1,compartido,compartido,45,5910
15104,1,compartido,individual,89,8965
15105,2,compartido,compartido,73,21543
15106,1,privado,individual,14,40975
15107,1,compartido,compartido,65,329
15108,1,privado,individual,68,38190
15109,1,compartido,compartido,22,26169
15110,0,compartido,individual,17,49495
15111,0,compartido,compartido,86,8782
15112,1,compartido,individual,15,19122
15113,2,compartido,compartido,98,15759
15114,0,compartido,compartido,23,21311
15115,3,privado,compartido,9,17653
15116,2,privado,compartido,49,35484
15117,1,compartido,compartido,81,28794
15118,0,compartido,compartido,21,14859
15119,1,compartido,compartido,49,5800
15120,0,compartido,compartido,71,16538
15121,1,privado,individual,4,20344
15122,2,privado,individual,90,10708
15123,1,compartido,individual,77,48126
15124,3,compartido,individual,39,33081
15125,1,compartido,compartido,55,29420
15126,2,privado,individual,53,46035
15127,1,compartido,individual,47,12783
15128,3,compartido,compartido,91,16643
15129,2,compartido,compartido,77,15329
15130,3,compartido,compartido,9,23405
15131,0,privado,individual,62,3587
15132,0,privado,compartido,30,28529
15133,3,compartido,individual,52,8140
15134,3,privado,individual,9,29949
15135,0,privado,individual,89,40559
15136,3,privado,compartido,92,4735
15137,3,privado,compartido,24,10955
15138,1,compartido,compartido,49,28064
15139,0,privado,compartido,42,46706
15140,1,privado,individual,98,45707
15141,2,compartido,compartido,10,22614
15142,1,privado,individual,25,44244
15143,2,compartido,compartido,85,39158
15144,2,compartido,individual,100,11899
15145,2,privado,individual,52,38803
15146,1,compartido,compartido,13,11593
15147,0,privado,individual,37,36060
15148,0,privado,individual,2,46547
15149,2,privado,compartido,89,16946
15150,1,compartido,compartido,27,49240
15151,1,privado,individual,45,30471
15152,0,compartido,individual,3,14515
15153,3,privado,individual,20,15207
15154,3,compartido,individual,94,3615
15155,0,privado,compartido,81,18624
15156,2,compartido,individual,8,12684
15157,2,compartido,individual,70,16808
15158,1,privado,compartido,28,35855
15159,3,compartido,individual,51,3913
15160,0,privado,compartido,92,48020
15161,0,privado,compartido,46,14728
15162,1,privado,compartido,88,13678
15163,3,privado,individual,31,25172
15164,3,compartido,compartido,53,31339
15165,1,privado,individual,26,24570
15166,2,compartido,compartido,24,15109
15167,2,compartido,individual,43,21275
15168,3,privado,compartido,67,24785
15169,0,compartido,compartido,32,26044
15170,3,compartido,individual,37,39236
15171,0,privado,compartido,18,31753
15172,2,compartido,compartido,15,32905
15173,3,compartido,compartido,73,40756
15174,0,compartido,individual,75,45899
15175,0,privado,individual,11,9836
15176,1,compartido,individual,77,1155
15177,3,compartido,compartido,57,32713
15178,2,compartido,compartido,94,14751
15179,3,compartido,compartido,67,31761
15180,0,compartido,individual,51,26161
15181,0,compartido,compartido,47,630
15182,2,compartido,individual,14,23420
15183,1,privado,compartido,53,43305
15184,3,compartido,individual,54,20824
15185,0,privado,individual,1,8875
15186,0,compartido,individual,49,48352
15187,2,compartido,compartido,24,35979
15188,3,compartido,individual,41,1411
15189,3,privado,compartido,66,44880
15190,0,compartido,compartido,20,12926
15191,1,privado,individual,59,35441
15192,1,privado,individual,28,33278
15193,3,privado,individual,26,43120
15194,3,privado,compartido,15,23739
15195,0,privado,individual,75,33672
15196,2,privado,compartido,48,49191
15197,0,compartido,individual,61,45409
15198,2,privado,individual,24,31044
15199,1,compartido,individual,68,30539
15200,0,compartido,individual,12,12243
15201,1,compartido,individual,61,35794
15202,0,privado,compartido,23,701
15203,2,privado,compartido,18,49351
15204,3,privado,individual,54,48210
15205,1,compartido,individual,12,41070
15206,3,privado,compartido,82,7708
15207,1,privado,compartido,22,38973
15208,3,privado,compartido,51,6404
15209,2,privado,compartido,34,8998
15210,3,privado,compartido,29,21886
15211,1,compartido,individual,62,18485
15212,3,privado,compartido,38,24500
15213,0,privado,individual,90,42583
15214,3,compartido,individual,95,25127
15215,3,privado,compartido,85,15904
15216,2,privado,individual,71,16544
15217,0,privado,compartido,46,47834
15218,0,privado,individual,52,6494
15219,3,compartido,compartido,62,43991
15220,0,privado,individual,48,10689
15221,3,compartido,compartido,21,42893
15222,3,privado,individual,41,34947
15223,0,compartido,individual,21,46092
15224,2,compartido,compartido,77,7832
15225,2,compartido,compartido,38,32474
15226,2,privado,compartido,35,30785
15227,1,privado,individual,17,29232
15228,3,compartido,individual,71,14292
15229,0,privado,compartido,57,28760
15230,3,compartido,compartido,82,47222
15231,2,compartido,compartido,57,14438
15232,1,privado,compartido,77,23576
15233,0,compartido,compartido,33,33991
15234,0,compartido,individual,17,34073
15235,0,compartido,compartido,20,28559
15236,3,compartido,compartido,89,40708
15237,1,privado,individual,98,37171
15238,3,privado,individual,92,21968
15239,3,privado,compartido,76,30749
15240,3,privado,individual,9,46550
15241,2,privado,compartido,60,4817
15242,3,compartido,individual,15,31917
15243,1,privado,individual,63,10643
15244,2,privado,individual,90,41714
15245,2,compartido,individual,7,33484
15246,3,compartido,individual,36,22165
15247,1,privado,compartido,37,11657
15248,2,privado,compartido,13,34426
15249,2,privado,compartido,27,27757
15250,1,privado,individual,1,36024
15251,1,privado,compartido,35,10033
15252,3,privado,individual,20,37491
15253,0,compartido,individual,83,38287
15254,0,privado,compartido,6,15691
15255,3,compartido,individual,21,29842
15256,3,privado,individual,78,25307
15257,2,compartido,compartido,34,4363
15258,0,privado,compartido,85,25215
15259,0,compartido,individual,59,25003
15260,1,compartido,compartido,45,40576
15261,0,compartido,compartido,94,37095
15262,0,privado,individual,26,21403
15263,3,privado,individual,89,32839
15264,0,privado,compartido,44,48010
15265,3,privado,compartido,79,39288
15266,1,privado,compartido,85,27948
15267,1,compartido,compartido,55,48066
15268,2,privado,individual,81,25054
15269,2,privado,compartido,52,3863
15270,3,privado,compartido,6,39932
15271,3,privado,individual,88,22169
15272,1,compartido,compartido,53,17788
15273,2,compartido,compartido,40,44795
15274,1,privado,compartido,19,16437
15275,1,compartido,compartido,76,31
15276,0,compartido,compartido,86,1453
15277,2,privado,individual,20,9139
15278,3,compartido,compartido,73,6615
15279,1,compartido,individual,49,19015
15280,0,compartido,individual,97,48947
15281,2,privado,compartido,98,18777
15282,1,compartido,compartido,75,28060
15283,0,compartido,compartido,32,48061
15284,1,compartido,compartido,67,6812
15285,0,compartido,individual,70,1255
15286,0,compartido,compartido,44,29042
15287,0,privado,individual,68,6635
15288,2,compartido,individual,57,21384
15289,1,compartido,individual,12,25507
15290,1,compartido,compartido,29,4660
15291,0,compartido,compartido,11,37279
15292,3,compartido,individual,51,21714
15293,0,privado,compartido,39,46885
15294,1,privado,compartido,24,41431
15295,1,compartido,compartido,79,36994
15296,0,compartido,compartido,10,38370
15297,2,privado,compartido,42,37485
15298,0,compartido,individual,53,21547
15299,0,compartido,compartido,98,20958
15300,1,compartido,individual,53,37480
15301,1,privado,individual,29,16733
15302,2,compartido,compartido,69,44547
15303,0,privado,individual,3,14351
15304,3,compartido,individual,74,39205
15305,0,privado,individual,18,13818
15306,2,privado,individual,38,47644
15307,3,compartido,compartido,38,11748
15308,0,compartido,compartido,96,4223
15309,2,privado,compartido,70,24937
15310,0,privado,compartido,35,12848
15311,1,compartido,individual,42,15950
15312,2,compartido,compartido,62,47799
15313,1,privado,individual,14,47374
15314,0,compartido,compartido,34,6089
15315,2,privado,compartido,33,5910
15316,2,compartido,individual,90,34760
15317,2,privado,compartido,69,13660
15318,0,privado,compartido,61,33807
15319,0,compartido,compartido,59,11842
15320,1,compartido,compartido,83,16261
15321,2,privado,compartido,98,7533
15322,0,compartido,compartido,99,27401
15323,2,privado,compartido,85,29793
15324,1,compartido,individual,67,3730
15325,1,compartido,individual,48,14287
15326,2,compartido,individual,17,42052
15327,1,privado,compartido,53,8405
15328,1,compartido,individual,51,24591
15329,2,privado,compartido,22,26544
15330,3,privado,compartido,82,1784
15331,1,compartido,individual,93,17432
15332,0,compartido,compartido,43,5409
15333,1,privado,individual,9,3843
15334,0,privado,individual,61,39760
15335,2,compartido,compartido,50,21455
15336,1,compartido,individual,75,44040
15337,0,compartido,individual,55,17570
15338,3,privado,compartido,1,43163
15339,1,privado,individual,88,45683
15340,3,privado,individual,17,33513
15341,0,privado,compartido,46,20455
15342,0,compartido,individual,56,48126
15343,2,privado,individual,27,12346
15344,3,compartido,individual,18,11674
15345,3,compartido,individual,73,30587
15346,1,compartido,compartido,48,29332
15347,3,privado,individual,62,42058
15348,2,compartido,compartido,70,36298
15349,3,privado,individual,18,27542
15350,0,compartido,compartido,23,15099
15351,1,privado,compartido,52,32074
15352,0,compartido,compartido,32,7926
15353,0,compartido,individual,56,37314
15354,0,privado,individual,25,30655
15355,3,compartido,compartido,59,21990
15356,1,compartido,compartido,65,10908
15357,3,compartido,individual,79,6866
15358,0,compartido,compartido,88,34374
15359,1,privado,individual,11,834
15360,2,privado,compartido,19,21049
15361,1,compartido,compartido,66,31268
15362,2,privado,individual,13,35021
15363,1,compartido,compartido,19,28511
15364,1,privado,individual,17,31958
15365,2,privado,individual,80,18386
15366,3,privado,compartido,6,37327
15367,0,compartido,compartido,49,47118
15368,1,compartido,individual,38,39219
15369,2,compartido,compartido,51,35199
15370,0,privado,individual,97,6466
15371,3,compartido,compartido,95,42172
15372,2,compartido,individual,35,47455
15373,2,compartido,individual,23,13923
15374,0,privado,individual,44,15646
15375,3,compartido,individual,72,14748
15376,2,compartido,individual,36,36770
15377,3,compartido,individual,43,46255
15378,3,privado,compartido,88,40705
15379,1,privado,compartido,71,22739
15380,0,compartido,individual,36,25135
15381,3,compartido,individual,71,42251
15382,3,privado,individual,37,25017
15383,2,privado,compartido,14,39303
15384,0,privado,compartido,75,9375
15385,2,privado,individual,18,27204
15386,0,privado,individual,29,12584
15387,1,privado,compartido,30,29861
15388,2,compartido,individual,75,41225
15389,2,compartido,individual,59,30072
15390,1,privado,compartido,29,15908
15391,2,compartido,individual,58,24177
15392,3,privado,individual,29,6146
15393,1,privado,compartido,81,7161
15394,0,privado,individual,30,37738
