202571,compartido,1,9179
202572,individual,1,6282
202573,individual,2,16159
202574,individual,3,11775
202575,individual,3,12449
202576,compartido,3,16853
202577,individual,4,3645
202578,compartido,2,7998
202579,compartido,3,9450
202580,individual,1,1143
202581,individual,1,11500
202582,compartido,2,9040
202583,compartido,3,18146
202584,compartido,1,30
202585,compartido,3,2930
202586,individual,4,18082
202587,individual,2,3481
202588,individual,1,3897
202589,compartido,4,6646
202590,individual,4,18930
202591,individual,1,4289
202592,compartido,1,5479
202593,compartido,2,12964
202594,compartido,2,9531
202595,compartido,1,5299
202596,compartido,1,9085
202597,individual,2,3477
202598,compartido,3,3862
202599,compartido,1,3099
202600,compartido,3,9835
202601,individual,1,13704
202602,compartido,2,11953
202603,individual,2,5577
202604,compartido,4,7461
202605,compartido,2,13946
202606,compartido,4,8285
202607,compartido,3,6746
202608,individual,2,10895
202609,compartido,4,1300
202610,compartido,1,15849
202611,compartido,4,8064
202612,compartido,1,16981
202613,individual,4,10529
202614,compartido,2,12206
202615,compartido,2,6594
202616,individual,3,11248
202617,individual,1,13913
202618,individual,1,17792
202619,individual,2,12538
202620,individual,1,17669
202621,compartido,1,2630
202622,individual,1,1775
202623,individual,3,7168
202624,individual,1,13452
202625,compartido,4,18961
202626,individual,1,9973
202627,individual,3,13448
202628,compartido,3,2686
202629,individual,1,6673
202630,compartido,2,6962
202631,individual,2,10437
202632,individual,3,5909
202633,compartido,4,11421
202634,individual,2,13295
202635,compartido,1,9540
202636,individual,1,3225
202637,individual,1,2354
202638,compartido,1,9222
202639,compartido,2,3192
202640,compartido,4,4894
202641,individual,1,7425
202642,individual,4,5773
202643,compartido,3,11193
202644,compartido,3,17956
202645,individual,4,15724
202646,individual,3,4166
202647,individual,4,12817
202648,individual,1,16536
202649,individual,2,2168
202650,individual,3,1020
202651,individual,1,51
202652,compartido,3,10592
202653,compartido,4,6898
202654,individual,4,12294
202655,compartido,1,13677
202656,compartido,2,11017
202657,compartido,4,1333
202658,individual,2,7573
202659,compartido,3,16938
202660,compartido,4,1510
202661,compartido,4,11156
202662,individual,3,18437
202663,compartido,4,12581
202664,compartido,2,3230
202665,individual,3,10390
202666,compartido,1,744
202667,individual,1,11846
202668,individual,1,12515
202669,individual,3,14337
202670,individual,2,17618
202671,compartido,1,6463
202672,individual,1,6662
202673,individual,1,17887
202674,individual,2,327
202675,compartido,3,19001
202676,individual,4,13611
202677,compartido,2,11384
202678,individual,1,19419
202679,compartido,4,19753
202680,individual,1,15134
202681,compartido,2,10793
202682,individual,2,119
202683,individual,1,13185
202684,compartido,3,1202
202685,individual,1,7172
202686,individual,1,355
202687,individual,1,2043
202688,individual,1,4810
202689,individual,3,4736
202690,compartido,2,8927
202691,individual,1,4535
202692,compartido,3,17159
202693,compartido,1,5557
202694,individual,3,7011
202695,individual,4,19708
202696,individual,1,10473
202697,compartido,2,7227
202698,compartido,4,5550
202699,compartido,2,10604
202700,individual,2,3185
202701,compartido,2,5884
202702,individual,3,74
202703,compartido,4,19861
202704,compartido,1,17858
202705,compartido,3,1921
202706,compartido,3,3159
202707,individual,1,11054
202708,compartido,3,7652
202709,compartido,2,15922
202710,compartido,2,12002
202711,individual,4,868
202712,compartido,1,2652
202713,individual,3,12898
202714,individual,3,17844
202715,compartido,1,14444
202716,compartido,4,15035
202717,compartido,3,8807
202718,compartido,2,5141
202719,individual,1,9879
202720,compartido,4,9921
202721,individual,2,7548
202722,individual,2,17147
202723,compartido,2,8930
202724,compartido,3,4855
202725,individual,4,17339
202726,compartido,3,16007
202727,individual,4,9276
202728,individual,4,4748
202729,individual,4,10759
202730,individual,4,7430
202731,individual,2,3843
202732,compartido,4,13793
202733,individual,4,18018
202734,compartido,2,8491
202735,individual,4,16501
202736,compartido,1,12640
202737,individual,2,1766
202738,individual,4,14251
202739,individual,3,17669
202740,individual,3,7627
202741,individual,4,14331
202742,compartido,2,11226
202743,compartido,2,15362
202744,individual,4,1072
202745,individual,2,5136
202746,individual,4,6065
202747,individual,4,17151
202748,individual,4,13250
202749,compartido,3,10039
202750,individual,1,17252
202751,individual,1,10174
202752,compartido,3,12233
202753,compartido,3,12504
202754,compartido,4,7637
202755,compartido,4,14026
202756,individual,3,8627
202757,individual,3,1482
202758,individual,4,18884
202759,individual,1,16474
202760,individual,2,19034
202761,compartido,3,2500
202762,compartido,3,2058
202763,individual,3,12936
202764,compartido,2,8443
202765,individual,1,726
202766,compartido,1,14586
202767,individual,4,5215
202768,individual,2,8155
202769,individual,3,565
202770,individual,4,17883
202771,individual,1,18219
202772,individual,1,16359
202773,individual,3,12831
202774,compartido,3,18911
202775,compartido,2,10141
202776,compartido,1,11035
202777,individual,4,7514
202778,individual,4,16439
202779,compartido,1,16776
202780,individual,3,2748
202781,individual,2,17268
202782,individual,4,16707
202783,individual,3,16855
202784,compartido,2,5166
202785,compartido,2,15617
202786,compartido,2,14743
202787,compartido,4,9094
202788,compartido,3,14188
202789,individual,1,7329
202790,compartido,3,8402
202791,individual,1,16458
202792,compartido,3,18612
202793,individual,3,6915
202794,individual,1,4052
202795,compartido,2,13568
202796,individual,2,3659
202797,compartido,4,14813
202798,compartido,4,3124
202799,individual,2,4673
202800,individual,3,4185
202801,individual,1,12293
202802,compartido,3,14147
202803,compartido,1,17375
202804,compartido,2,5059
202805,individual,1,16020
202806,individual,3,18645
202807,compartido,1,16463
202808,individual,1,10024
202809,individual,1,8069
202810,compartido,1,7843
202811,individual,3,13328
202812,individual,4,12428
202813,compartido,3,1083
202814,compartido,2,4899
202815,individual,2,1232
202816,compartido,2,7295
202817,individual,3,3606
202818,compartido,4,13363
202819,individual,4,1975
202820,individual,1,6274
202821,compartido,1,14240
202822,individual,1,49
202823,compartido,2,12977
202824,individual,3,3482
202825,individual,3,3091
202826,compartido,4,10865
202827,individual,2,3768
202828,individual,3,16130
202829,compartido,2,14007
202830,compartido,1,1496
202831,individual,4,1665
202832,compartido,3,9957
202833,individual,4,16283
202834,individual,4,10760
202835,compartido,3,19269
202836,individual,3,8461
202837,individual,3,2348
202838,compartido,2,2593
202839,compartido,4,6050
202840,compartido,3,359
202841,individual,2,483
202842,individual,4,5763
202843,individual,3,19526
202844,compartido,1,9275
202845,compartido,2,6848
202846,compartido,1,3287
202847,individual,3,19722
202848,individual,4,10675
202849,compartido,4,18380
202850,individual,3,14492
202851,individual,2,12257
202852,compartido,2,2864
202853,compartido,4,14638
202854,compartido,2,6818
202855,individual,1,4930
202856,compartido,1,1105
202857,compartido,4,13750
202858,compartido,1,15403
202859,individual,3,11320
202860,individual,4,16902
202861,compartido,4,4334
202862,compartido,2,11503
202863,compartido,4,9831
202864,individual,1,19196
202865,individual,4,4302
202866,compartido,1,13057
202867,individual,1,18325
202868,individual,3,8049
202869,individual,1,4966
202870,compartido,1,19966
202871,compartido,3,18575
202872,compartido,2,16776
202873,individual,2,19754
202874,compartido,4,14423
202875,individual,4,12805
202876,individual,2,4390
202877,compartido,3,5197
202878,compartido,2,2717
202879,compartido,3,654
202880,individual,3,9633
202881,individual,2,194
202882,individual,1,17795
202883,individual,2,8235
202884,compartido,3,16848
202885,individual,4,4064
202886,compartido,2,14808
202887,individual,4,16225
202888,compartido,4,13320
202889,individual,3,5189
202890,compartido,3,3460
202891,individual,3,10211
202892,compartido,1,8325
202893,compartido,3,12837
202894,compartido,2,1901
202895,compartido,3,14021
202896,compartido,1,7287
202897,compartido,4,17819
202898,individual,3,10826
202899,individual,2,7217
202900,compartido,4,14719
202901,compartido,1,14467
202902,individual,3,17557
202903,compartido,3,15282
202904,individual,2,19903
202905,compartido,2,11781
202906,compartido,4,5270
202907,compartido,1,10686
202908,compartido,4,19386
202909,compartido,3,19178
202910,individual,4,3699
202911,individual,2,17864
202912,individual,3,14650
202913,compartido,4,7639
202914,compartido,4,13412
202915,compartido,1,15797
202916,compartido,4,12223
202917,individual,4,3520
202918,compartido,2,1431
202919,individual,1,5171
202920,compartido,1,13711
202921,compartido,2,19636
202922,compartido,3,11153
202923,individual,3,1091
202924,compartido,3,15876
202925,individual,2,13370
202926,compartido,3,2937
202927,compartido,2,19480
202928,individual,4,737
202929,individual,3,12715
202930,compartido,3,8195
202931,individual,4,820
202932,individual,1,16026
202933,individual,1,14950
202934,compartido,3,15067
202935,individual,2,3936
202936,individual,1,11693
202937,individual,4,1393
202938,individual,2,13367
202939,compartido,1,19435
202940,individual,3,14614
202941,individual,4,8188
202942,compartido,2,3848
202943,individual,3,16385
202944,compartido,2,5975
202945,individual,1,9777
202946,compartido,3,16045
202947,individual,1,9791
202948,compartido,2,16306
202949,compartido,4,17238
202950,compartido,4,7484
202951,individual,3,3820
202952,individual,4,6279
202953,compartido,4,2957
202954,individual,1,8666
202955,compartido,4,4532
202956,compartido,3,5078
202957,individual,2,12138
202958,individual,1,16401
202959,compartido,1,12886
202960,compartido,4,17468
202961,compartido,1,11973
202962,compartido,3,13
202963,individual,4,1865
202964,compartido,1,6904
202965,compartido,2,12996
202966,individual,2,14300
202967,individual,3,13555
202968,compartido,1,14796
202969,compartido,4,4237
202970,individual,4,16495
202971,individual,1,18838
202972,individual,1,8621
202973,individual,1,3163
202974,compartido,1,5816
202975,compartido,1,17807
202976,compartido,3,3910
202977,compartido,1,17873
202978,individual,1,11614
202979,compartido,4,811
202980,compartido,3,1865
202981,compartido,4,3989
202982,individual,4,7024
202983,individual,2,19530
202984,individual,3,1910
202985,individual,1,1869
202986,individual,3,7336
202987,compartido,4,9504
202988,individual,4,3749
202989,compartido,3,3938
202990,individual,2,15062
202991,compartido,3,7129
202992,compartido,4,6216
202993,compartido,1,5844
202994,compartido,1,11438
202995,compartido,3,11694
202996,compartido,1,11353
202997,compartido,2,2654
202998,compartido,1,7782
202999,compartido,4,16885
203000,compartido,3,1715
203001,individual,1,4949
203002,individual,3,11551
203003,individual,4,16061
203004,compartido,3,12435
203005,compartido,1,14169
203006,individual,3,19544
203007,individual,2,8901
203008,compartido,4,17709
203009,individual,2,16506
203010,compartido,4,16167
203011,individual,2,1619
203012,individual,1,6536
203013,compartido,4,19105
203014,compartido,1,13614
203015,individual,1,1818
203016,individual,4,16130
203017,individual,2,9074
203018,individual,4,15872
203019,compartido,1,19088
203020,individual,2,16375
203021,compartido,3,11695
203022,compartido,2,18689
203023,compartido,3,15527
203024,individual,1,14501
203025,individual,1,10821
203026,compartido,4,12667
203027,individual,2,2996
203028,individual,2,14053
203029,individual,3,16912
203030,individual,1,626
203031,individual,4,11918
203032,individual,3,4888
203033,individual,1,10764
203034,individual,4,13029
203035,individual,1,18320
203036,compartido,2,14009
203037,compartido,4,9806
203038,compartido,2,6406
203039,compartido,1,19536
203040,compartido,1,1214
203041,compartido,2,9406
203042,compartido,3,3158
203043,individual,2,2904
203044,compartido,4,7415
203045,compartido,2,14610
203046,individual,2,5001
203047,individual,3,17702
203048,individual,2,13212
203049,individual,2,6341
203050,individual,3,16141
203051,compartido,4,3616
203052,individual,3,19847
203053,compartido,2,1416
203054,individual,3,5267
203055,compartido,4,12223
203056,compartido,2,13149
203057,compartido,3,8013
203058,compartido,4,7175
203059,compartido,3,5518
203060,individual,4,16454
203061,compartido,3,19916
203062,compartido,3,16070
203063,individual,2,18380
203064,compartido,1,4165
203065,individual,1,6694
203066,compartido,4,8967
203067,individual,1,2320
203068,compartido,3,3234
203069,compartido,3,11453
203070,individual,1,4539
203071,compartido,1,4988
203072,individual,2,2318
203073,individual,2,4060
203074,compartido,2,9438
203075,compartido,4,13159
203076,individual,4,17609
203077,individual,2,1526
203078,individual,4,3546
203079,individual,3,16897
203080,compartido,1,19845
203081,individual,4,18869
203082,compartido,1,16937
203083,compartido,4,3065
203084,compartido,3,1423
203085,compartido,1,2681
203086,compartido,4,5686
203087,compartido,1,8535
203088,compartido,4,3802
203089,compartido,1,8970
203090,individual,1,13530
203091,individual,2,17729
203092,compartido,1,14862
203093,compartido,3,11427
203094,compartido,3,10504
203095,compartido,4,9863
203096,individual,1,2742
203097,individual,3,7052
203098,compartido,4,3082
203099,compartido,1,13130
203100,compartido,2,13143
203101,individual,1,8679
203102,individual,3,18397
203103,individual,1,10362
203104,compartido,2,19724
203105,compartido,1,1277
203106,individual,2,1357
203107,compartido,3,4196
203108,compartido,2,18985
203109,compartido,3,18909
203110,individual,4,4025
203111,individual,3,18141
203112,individual,3,7092
203113,individual,2,9424
203114,individual,3,10675
203115,compartido,4,12708
203116,compartido,1,6713
203117,compartido,2,12139
203118,individual,4,12965
203119,individual,3,6681
203120,compartido,3,13020
203121,individual,1,6934
203122,individual,3,5497
203123,compartido,3,17716
203124,compartido,4,14110
203125,individual,2,11817
203126,individual,4,15917
203127,compartido,4,4960
203128,compartido,3,7880
203129,individual,3,666
203130,compartido,2,7452
203131,individual,2,16458
203132,individual,4,2646
203133,compartido,1,8202
203134,individual,4,12989
203135,compartido,3,12065
203136,individual,3,19648
203137,individual,1,931
203138,individual,1,19626
203139,compartido,1,1609
203140,compartido,3,16197
203141,compartido,3,3365
203142,individual,4,4950
203143,individual,1,5264
203144,compartido,4,10837
203145,individual,2,12871
203146,individual,2,2662
203147,individual,3,6954
203148,individual,4,19098
203149,individual,2,3328
203150,individual,2,11596
203151,compartido,4,15191
203152,compartido,1,10323
203153,compartido,1,5642
203154,individual,3,18282
203155,individual,1,14234
203156,individual,1,19645
203157,individual,1,14914
203158,individual,3,6822
203159,compartido,1,14685
203160,individual,2,1925
203161,individual,1,4484
203162,compartido,2,2733
203163,compartido,2,7116
203164,individual,4,16166
203165,individual,4,1678
203166,compartido,3,4702
203167,individual,3,3023
203168,individual,2,10117
203169,compartido,3,5822
203170,individual,1,2897
203171,compartido,3,4148
203172,individual,4,10647
203173,individual,2,16203
203174,compartido,1,10390
203175,individual,3,1656
203176,compartido,3,14974
203177,individual,1,9137
203178,compartido,4,2419
203179,individual,1,18582
203180,compartido,4,8572
203181,compartido,4,8952
203182,compartido,1,13333
203183,individual,1,2959
203184,compartido,4,16207
203185,compartido,3,4666
203186,compartido,2,13504
203187,individual,4,1357
203188,individual,4,7700
203189,individual,4,11172
203190,compartido,2,7246
203191,compartido,2,14820
203192,individual,3,3722
203193,compartido,3,8317
203194,individual,2,18598
203195,individual,1,6552
203196,compartido,1,2829
203197,individual,1,7739
203198,compartido,4,7959
203199,compartido,4,9439
203200,individual,2,11329
203201,individual,1,16660
203202,individual,1,17127
203203,individual,3,12456
203204,compartido,4,18301
203205,individual,2,4940
203206,compartido,2,9238
203207,individual,3,14848
203208,individual,4,6253
203209,compartido,3,17789
203210,compartido,4,17860
203211,individual,1,14941
203212,individual,2,8998
203213,compartido,3,7310
203214,compartido,1,6260
203215,individual,4,12311
203216,compartido,4,418
203217,compartido,2,17816
203218,compartido,2,16661
203219,individual,2,2265
203220,individual,2,1061
203221,compartido,3,19613
203222,compartido,1,4197
203223,individual,4,9305
203224,compartido,1,5331
203225,compartido,1,14732
203226,individual,2,19878
203227,compartido,4,10746
203228,individual,1,5300
203229,individual,1,5100
203230,compartido,1,7188
203231,compartido,3,7180
203232,individual,2,13475
203233,compartido,2,4090
203234,individual,1,17972
203235,individual,4,1918
203236,individual,3,16307
203237,individual,2,13344
203238,compartido,2,17957
203239,individual,4,498
203240,individual,2,18447
203241,individual,2,3678
203242,individual,2,5749
203243,individual,4,15530
203244,compartido,1,10
203245,individual,3,13366
203246,individual,2,19453
203247,individual,4,16248
203248,compartido,4,16808
203249,compartido,4,14666
203250,individual,3,9947
203251,compartido,2,4134
203252,compartido,2,4718
203253,individual,3,16360
203254,compartido,4,11327
203255,individual,3,535
203256,individual,2,837
203257,individual,3,219
203258,compartido,1,4764
203259,individual,3,19428
203260,compartido,2,18579
203261,individual,4,8365
203262,individual,1,10249
203263,compartido,2,8318
203264,compartido,3,2121
203265,compartido,2,13268
203266,compartido,1,12945
203267,individual,1,5371
203268,individual,3,15705
203269,individual,4,17638
203270,compartido,1,3029
203271,individual,3,2615
203272,individual,1,18632
203273,compartido,4,2735
203274,individual,2,17971
203275,compartido,3,9923
203276,compartido,1,18997
203277,compartido,1,15937
203278,individual,4,6626
203279,compartido,1,12978
203280,compartido,4,16482
203281,compartido,1,12389
203282,individual,4,17069
203283,compartido,1,5468
203284,individual,2,18086
203285,individual,2,13759
203286,compartido,4,6313
203287,compartido,1,6465
203288,compartido,1,111
203289,compartido,3,5773
203290,compartido,1,18100
203291,individual,3,10085
203292,individual,3,3859
203293,compartido,2,12564
203294,individual,2,5768
203295,compartido,4,7836
203296,compartido,3,5824
203297,individual,3,13660
203298,individual,3,12102
203299,compartido,1,18916
203300,individual,2,9992
203301,compartido,2,11685
203302,compartido,1,18087
203303,individual,4,2027
203304,compartido,2,14906
203305,individual,1,2865
203306,individual,1,13398
203307,individual,4,17993
203308,individual,2,3414
203309,compartido,1,16688
203310,compartido,1,374
203311,individual,1,9615
203312,compartido,3,4953
203313,compartido,2,17836
203314,compartido,3,2071
203315,individual,4,14470
203316,individual,2,564
203317,compartido,1,12165
203318,individual,1,16822
203319,individual,2,7462
203320,individual,4,19884
203321,compartido,3,9993
203322,individual,4,4141
203323,individual,4,5744
203324,individual,2,7751
203325,individual,3,10222
203326,compartido,4,9544
203327,compartido,2,13119
203328,compartido,4,13364
203329,individual,4,14422
203330,individual,1,10085
203331,individual,4,8502
203332,compartido,3,3206
203333,individual,3,8333
203334,individual,2,15965
203335,individual,1,5423
203336,compartido,2,15414
203337,individual,1,11776
203338,compartido,4,1257
203339,individual,1,7140
203340,individual,3,6069
203341,compartido,4,7337
203342,compartido,2,257
203343,compartido,1,14496
203344,compartido,4,1993
203345,individual,1,7686
203346,compartido,1,19669
203347,compartido,4,755
203348,compartido,1,18453
203349,individual,2,9467
203350,compartido,1,4641
203351,compartido,3,4308
203352,compartido,3,16203
203353,individual,2,17287
203354,compartido,2,8168
203355,individual,3,11146
203356,compartido,3,12155
203357,compartido,4,12383
203358,compartido,4,4517
203359,compartido,2,16301
203360,individual,2,19517
203361,individual,1,17709
203362,compartido,2,12688
203363,individual,4,4677
203364,individual,2,11627
203365,individual,3,7942
203366,compartido,3,13881
203367,compartido,2,14143
203368,compartido,2,5943
203369,compartido,1,4229
203370,compartido,1,17259
203371,compartido,1,5885
203372,compartido,1,17761
203373,compartido,1,15978
203374,individual,2,14103
203375,compartido,1,1301
203376,individual,3,12326
203377,individual,1,13917
203378,individual,2,13842
203379,individual,2,12516
203380,compartido,3,18603
203381,individual,1,18449
203382,compartido,3,15759
203383,individual,4,18891
203384,individual,1,6897
203385,compartido,4,9300
203386,individual,3,3664
203387,individual,1,16590
203388,compartido,4,19274
203389,compartido,2,10279
203390,individual,4,12214
203391,compartido,4,13239
203392,compartido,3,12409
203393,compartido,1,14099
203394,individual,3,4727
203395,compartido,3,5648
203396,compartido,3,19755
203397,compartido,4,1815
203398,individual,3,16963
203399,compartido,3,19988
203400,compartido,2,10827
203401,compartido,4,1947
203402,compartido,2,16073
203403,individual,2,5048
203404,individual,3,15476
203405,compartido,3,16795
203406,individual,1,2820
203407,individual,3,10722
203408,individual,2,910
203409,compartido,4,18272
203410,individual,3,13057
203411,individual,4,12077
203412,individual,4,7739
203413,compartido,2,9233
203414,compartido,4,16350
203415,individual,3,1826
203416,individual,3,9774
203417,individual,4,5947
203418,compartido,2,18330
203419,compartido,3,12088
203420,compartido,3,661
203421,individual,2,17109
203422,individual,3,18916
203423,individual,4,11213
203424,individual,2,18156
203425,individual,2,3743
203426,compartido,1,7266
203427,compartido,3,14354
203428,individual,2,4152
203429,individual,3,12830
203430,compartido,2,4190
203431,compartido,3,10994
203432,individual,3,16913
203433,individual,3,7528
203434,individual,2,16553
203435,compartido,1,10840
203436,individual,4,12695
203437,compartido,3,5907
203438,individual,4,14821
203439,compartido,3,19802
203440,individual,2,10571
203441,compartido,3,5918
203442,compartido,3,10504
203443,compartido,2,14144
203444,individual,1,10258
203445,individual,1,20000
203446,compartido,1,9817
203447,compartido,4,9607
203448,compartido,4,4340
203449,individual,1,16259
203450,individual,4,2040
203451,compartido,4,10953
203452,individual,1,16809
203453,individual,1,9239
203454,individual,1,1957
203455,individual,1,6974
203456,compartido,3,15365
203457,compartido,2,16253
203458,individual,2,8115
203459,compartido,3,14306
203460,individual,4,5974
203461,compartido,1,2973
203462,individual,3,16626
203463,compartido,3,16942
203464,individual,2,11598
203465,compartido,2,13825
203466,compartido,2,183
203467,compartido,2,9511
203468,individual,2,3356
203469,compartido,1,16365
203470,compartido,4,11926
203471,individual,4,19432
203472,individual,1,9859
203473,compartido,2,5280
203474,compartido,4,9351
203475,compartido,4,16138
203476,compartido,1,13567
203477,compartido,3,16839
203478,individual,1,1469
203479,individual,4,6613
203480,individual,4,19374
203481,individual,2,4063
203482,individual,1,14048
203483,compartido,3,4222
203484,individual,4,8367
203485,individual,3,19692
203486,compartido,1,6863
203487,individual,2,16544
203488,individual,1,16991
203489,individual,3,6040
203490,individual,2,17493
203491,compartido,3,4896
203492,compartido,4,5493
203493,individual,4,19243
203494,individual,4,4904
203495,individual,4,13967
203496,compartido,1,17284
203497,compartido,3,3897
203498,individual,2,835
203499,individual,3,4113
203500,individual,3,10880
203501,individual,4,18326
203502,individual,4,19816
203503,individual,3,162
203504,individual,1,15024
203505,compartido,3,4541
203506,individual,4,5750
203507,individual,4,8656
203508,individual,4,13644
203509,individual,2,7950
203510,individual,3,12850
203511,compartido,4,16401
203512,compartido,3,18015
203513,compartido,3,11693
203514,compartido,1,14392
203515,compartido,2,11489
203516,compartido,3,1461
203517,compartido,3,19974
203518,compartido,4,19066
203519,compartido,3,6452
203520,compartido,2,15133
203521,individual,4,11890
203522,individual,3,3788
203523,individual,4,12259
203524,individual,1,6780
203525,compartido,4,12611
203526,compartido,1,12315
203527,individual,1,5502
203528,compartido,2,11878
203529,individual,2,9183
203530,individual,2,6889
203531,individual,4,9716
203532,individual,1,1677
203533,individual,2,18492
203534,individual,1,643
203535,compartido,2,1380
203536,individual,4,1421
203537,individual,4,17240
203538,individual,3,17486
203539,compartido,4,8211
203540,compartido,3,16358
203541,compartido,1,13511
203542,individual,4,15737
203543,individual,2,7542
203544,individual,1,15119
203545,individual,2,13260
203546,compartido,1,18630
203547,individual,1,13741
203548,compartido,3,10962
203549,individual,4,764
203550,individual,4,7935
203551,compartido,3,4074
203552,individual,1,10084
203553,individual,1,7275
203554,compartido,3,19119
203555,compartido,3,6195
203556,individual,4,12561
203557,individual,3,4730
203558,individual,4,11347
203559,individual,2,18645
203560,compartido,4,4158
203561,compartido,4,2602
203562,compartido,2,15497
203563,individual,2,19110
203564,compartido,4,18660
203565,compartido,3,9253
203566,individual,4,2790
203567,compartido,3,966
203568,compartido,4,2673
203569,compartido,4,19393
203570,individual,2,1573
203571,individual,4,16720
203572,individual,4,9624
203573,individual,4,14756
203574,individual,1,872
203575,individual,2,13230
203576,individual,2,13161
203577,individual,4,12867
203578,compartido,1,3120
203579,compartido,2,4653
203580,compartido,2,11188
203581,compartido,1,11489
203582,compartido,4,2188
203583,individual,1,1368
203584,individual,4,7149
203585,individual,2,18539
203586,compartido,2,18075
203587,individual,4,7612
203588,compartido,1,17999
203589,compartido,4,7224
203590,individual,4,11519
203591,compartido,2,2760
203592,individual,3,6944
203593,compartido,1,5217
203594,individual,4,14981
203595,individual,3,7547
203596,individual,3,3524
203597,compartido,3,15461
203598,compartido,2,6177
203599,compartido,2,15063
203600,compartido,2,14366
203601,compartido,3,17047
203602,individual,4,9370
203603,individual,2,16430
203604,compartido,4,384
203605,compartido,1,17612
203606,individual,3,16791
203607,compartido,2,5242
203608,individual,2,6790
203609,compartido,3,18096
203610,compartido,4,4796
203611,individual,3,2602
203612,compartido,1,6790
203613,compartido,1,16150
203614,compartido,3,7971
203615,compartido,4,2409
203616,individual,3,17299
203617,compartido,1,6874
203618,compartido,1,1836
203619,compartido,1,17470
203620,individual,4,16332
203621,compartido,3,17752
203622,compartido,4,12749
203623,compartido,2,18746
203624,compartido,2,13982
203625,individual,4,4292
203626,compartido,1,1487
203627,individual,2,6026
203628,individual,1,5076
203629,individual,1,1801
203630,compartido,1,13318
203631,compartido,3,12949
203632,compartido,4,5826
203633,individual,3,19166
203634,individual,4,5705
203635,individual,3,14340
203636,individual,1,596
203637,individual,4,16599
203638,compartido,3,4801
203639,compartido,1,9099
203640,compartido,4,18716
203641,compartido,2,15822
203642,individual,1,14388
203643,compartido,2,13956
203644,individual,2,3789
203645,compartido,4,2894
203646,individual,4,763
203647,compartido,1,1889
203648,individual,2,6985
203649,compartido,3,10347
203650,compartido,3,248
203651,compartido,4,13054
203652,compartido,2,14761
203653,individual,2,13639
203654,compartido,2,250
203655,individual,1,12660
203656,individual,1,13348
203657,individual,1,5510
203658,compartido,1,9079
203659,individual,2,14830
203660,individual,1,19229
203661,individual,3,15679
203662,individual,1,19903
203663,compartido,2,16595
203664,individual,1,17813
203665,individual,4,11769
203666,individual,4,228
203667,compartido,3,8300
203668,individual,1,4439
203669,compartido,3,16517
203670,compartido,4,19489
203671,individual,1,19769
203672,compartido,4,1284
203673,individual,1,7622
203674,compartido,4,2446
203675,compartido,1,15875
203676,compartido,4,2126
203677,compartido,3,3705
203678,individual,2,11700
203679,individual,3,724
203680,individual,1,12381
203681,individual,2,15083
203682,compartido,1,7975
203683,individual,1,13100
203684,individual,4,4826
203685,compartido,3,14180
203686,compartido,3,5338
203687,individual,3,7088
203688,compartido,2,4432
203689,compartido,1,1342
203690,individual,4,5616
203691,individual,2,13232
203692,compartido,1,19540
203693,individual,3,4685
203694,individual,3,4590
203695,compartido,1,4611
203696,compartido,4,4445
203697,individual,2,17219
203698,individual,3,13486
203699,individual,3,6456
203700,individual,2,6561
203701,compartido,4,18936
203702,compartido,3,1227
203703,individual,2,7953
203704,individual,4,9163
203705,compartido,3,3735
203706,individual,4,9103
203707,individual,4,12402
203708,compartido,3,7963
203709,individual,4,14040
203710,compartido,3,11948
203711,individual,2,19177
203712,compartido,4,9940
203713,individual,4,7439
203714,individual,2,9113
203715,compartido,1,7400
203716,individual,2,14998
203717,individual,2,18510
203718,compartido,3,2743
203719,individual,4,7263
203720,individual,4,6192
203721,compartido,4,16542
203722,compartido,2,11189
203723,compartido,1,14989
203724,individual,3,17711
203725,individual,1,8099
203726,individual,3,19883
203727,compartido,1,12773
203728,individual,3,6537
203729,compartido,4,10441
203730,individual,4,17062
203731,compartido,3,4514
203732,compartido,2,7909
203733,compartido,4,8616
203734,compartido,1,9076
203735,individual,4,19448
203736,individual,4,19279
203737,compartido,2,982
203738,individual,3,2466
203739,individual,3,12414
203740,compartido,3,9298
203741,compartido,2,4204
203742,individual,2,1243
203743,compartido,1,5754
203744,individual,1,5849
203745,individual,4,15244
203746,compartido,4,6477
203747,compartido,3,17763
203748,compartido,1,11544
203749,compartido,3,10967
203750,compartido,4,17767
203751,individual,4,13337
203752,compartido,1,2386
203753,individual,2,3478
203754,compartido,2,3840
203755,compartido,3,16243
203756,individual,4,2680
203757,compartido,2,16870
203758,compartido,3,8669
203759,compartido,2,2560
203760,compartido,2,7544
203761,individual,2,2024
203762,compartido,4,5234
203763,individual,1,9902
203764,individual,3,12709
203765,compartido,3,13846
203766,compartido,2,5347
203767,individual,3,18593
203768,individual,2,7827
203769,individual,1,8479
203770,individual,1,16309
203771,individual,2,9632
203772,individual,4,6195
203773,individual,3,11588
203774,compartido,1,4547
203775,individual,2,6264
203776,compartido,1,2997
203777,individual,4,10319
203778,individual,4,12553
203779,compartido,2,14123
203780,individual,3,14955
203781,compartido,3,13070
203782,compartido,2,19552
203783,individual,2,13821
203784,compartido,3,5804
203785,compartido,4,4214
203786,individual,3,10492
203787,individual,2,7271
203788,individual,1,1329
203789,compartido,2,13053
203790,compartido,4,362
203791,compartido,3,11633
203792,compartido,2,12681
